Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total ,Year
Ont.,Belleville,City of Belleville,Belleville (East),Apt & Other,8.0,74.0,224.0,16.0,322.0,2021
Ont.,Belleville,City of Belleville,Belleville (Rural),Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Belleville,City of Belleville,Belleville (Rural),Apt & Other,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Belleville,City of Quinte West,Quinte West (East),Row,0.0,28.0,106.0,2.0,136.0,2021
Ont.,Belleville,City of Quinte West,Quinte West (East),Apt & Other,0.0,9.0,12.0,0.0,21.0,2021
Ont.,Belleville,City of Quinte West,Quinte West (West),Row,0.0,0.0,5.0,6.0,11.0,2021
Ont.,Belleville,City of Quinte West,Quinte West (West),Apt & Other,14.0,418.0,1146.0,53.0,1631.0,2021
Ont.,Brantford,Brantford,Brantford Core,Row,0.0,0.0,15.0,8.0,23.0,2021
Ont.,Brantford,Brantford,Brantford Core,Apt & Other,20.0,203.0,215.0,66.0,504.0,2021
Ont.,Brantford,Brantford,Brantford East,Row,0.0,0.0,50.0,43.0,93.0,2021
Ont.,Brantford,Brantford,Brantford East,Apt & Other,17.0,251.0,533.0,92.0,893.0,2021
Ont.,Brantford,Brantford,Terrace Hill,Row,0.0,0.0,29.0,9.0,38.0,2021
Ont.,Brantford,Brantford,Terrace Hill,Apt & Other,7.0,223.0,563.0,75.0,868.0,2021
Ont.,Brantford,Brantford,Brantford North,Row,0.0,0.0,138.0,344.0,482.0,2021
Ont.,Brantford,Brantford,Brantford North,Apt & Other,23.0,625.0,734.0,68.0,1450.0,2021
Ont.,Brantford,Brantford,Brantford West,Row,0.0,0.0,10.0,40.0,50.0,2021
Ont.,Brantford,Brantford,Brantford West,Apt & Other,3.0,172.0,519.0,136.0,830.0,2021
Ont.,Brantford,Brantford,Brant,Row,0.0,0.0,4.0,0.0,4.0,2021
Ont.,Brantford,Brantford,Brant,Apt & Other,3.0,69.0,92.0,4.0,168.0,2021
Ont.,Guelph,West,West,Row,0.0,0.0,52.0,132.0,184.0,2021
Ont.,Guelph,West,West,Apt & Other,41.0,1215.0,2186.0,107.0,3549.0,2021
Ont.,Guelph,South,Central,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Guelph,South,Central,Apt & Other,89.0,626.0,846.0,61.0,1622.0,2021
Ont.,Guelph,South,South,Row,0.0,0.0,121.0,424.0,545.0,2021
Ont.,Guelph,South,South,Apt & Other,22.0,384.0,706.0,13.0,1125.0,2021
Ont.,Guelph,East,East,Row,1.0,1.0,2.0,0.0,4.0,2021
Ont.,Guelph,East,East,Apt & Other,45.0,406.0,876.0,105.0,1432.0,2021
Ont.,Guelph,Guelph/Eramosa and Puslinch,Guelph/Eramosa and Puslinch,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Guelph,Guelph/Eramosa and Puslinch,Guelph/Eramosa and Puslinch,Apt & Other,8.0,11.0,21.0,4.0,44.0,2021
Ont.,Hamilton,Downtown Core,Downtown A,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Downtown Core,Downtown A,Apt & Other,218.0,2125.0,1308.0,55.0,3706.0,2021
Ont.,Hamilton,Downtown Core,Downtown B,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Downtown Core,Downtown B,Apt & Other,372.0,2878.0,1769.0,103.0,5122.0,2021
Ont.,Hamilton,Downtown Core,Downtown C,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Downtown Core,Downtown C,Apt & Other,105.0,850.0,499.0,60.0,1514.0,2021
Ont.,Hamilton,Central East,Central East A,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Central East,Central East A,Apt & Other,44.0,654.0,719.0,104.0,1521.0,2021
Ont.,Hamilton,Central East,Central East B,Row,0.0,0.0,4.0,0.0,4.0,2021
Ont.,Hamilton,Central East,Central East B,Apt & Other,143.0,1138.0,927.0,98.0,2306.0,2021
Ont.,Hamilton,East End,East End A,Row,0.0,0.0,10.0,206.0,216.0,2021
Ont.,Hamilton,East End,East End A,Apt & Other,13.0,714.0,948.0,90.0,1765.0,2021
Ont.,Hamilton,East End,East End B,Row,3.0,1.0,207.0,153.0,364.0,2021
Ont.,Hamilton,East End,East End B,Apt & Other,46.0,910.0,1637.0,175.0,2768.0,2021
Ont.,Hamilton,Central,Central C,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Central,Central C,Apt & Other,53.0,298.0,179.0,22.0,552.0,2021
Ont.,Hamilton,Central,Central A,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Central,Central A,Apt & Other,39.0,326.0,623.0,235.0,1223.0,2021
Ont.,Hamilton,Central,Central B,Row,0.0,6.0,2.0,0.0,8.0,2021
Ont.,Hamilton,Central,Central B,Apt & Other,111.0,675.0,424.0,17.0,1227.0,2021
Ont.,Hamilton,West End,West End A,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,West End,West End A,Apt & Other,89.0,617.0,423.0,143.0,1272.0,2021
Ont.,Hamilton,West End,West End B,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,West End,West End B,Apt & Other,4.0,586.0,593.0,62.0,1245.0,2021
Ont.,Hamilton,Mountain,Mountain D,Row,0.0,0.0,50.0,93.0,143.0,2021
Ont.,Hamilton,Mountain,Mountain D,Apt & Other,211.0,2694.0,2692.0,202.0,5799.0,2021
Ont.,Hamilton,Mountain,Mountain C,Row,0.0,0.0,0.0,144.0,144.0,2021
Ont.,Hamilton,Mountain,Mountain C,Apt & Other,6.0,424.0,836.0,201.0,1467.0,2021
Ont.,Hamilton,Mountain,Mountain A,Row,0.0,0.0,140.0,257.0,397.0,2021
Ont.,Hamilton,Mountain,Mountain A,Apt & Other,0.0,3.0,134.0,0.0,137.0,2021
Ont.,Hamilton,Mountain,Mountain B,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Mountain,Mountain B,Apt & Other,0.0,0.0,183.0,0.0,183.0,2021
Ont.,Hamilton,Grimsby and Stoney Creek,Stoney Creek,Row,0.0,0.0,32.0,0.0,32.0,2021
Ont.,Hamilton,Grimsby and Stoney Creek,Stoney Creek,Apt & Other,23.0,553.0,944.0,162.0,1682.0,2021
Ont.,Hamilton,Grimsby and Stoney Creek,Grimsby,Row,0.0,0.0,0.0,0.0,0.0,2021
Ont.,Hamilton,Grimsby and Stoney Creek,Grimsby,Apt & Other,53.0,120.0,183.0,34.0,390.0,2021
Ont.,Hamilton,Burlington,Aldershot,Row,0.0,0.0,96.0,86.0,182.0,2021
Ont.,Hamilton,Burlington,Aldershot,Apt & Other,1.0,483.0,1223.0,204.0,1911.0,2021
Ont.,Hamilton,Burlington,Burlington (Southwest),Row,0.0,3.0,47.0,355.0,405.0,2021
