Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total ,Year
Ont.,Windsor,Centre,Walkerville,Row,1.0,0.0,9.0,0.0,10.0,2020
Ont.,Windsor,Centre,Walkerville,Apt & Other,44.0,508.0,411.0,23.0,986.0,2020
Ont.,Windsor,Centre,South Central,Row,0.0,0.0,8.0,10.0,18.0,2020
Ont.,Windsor,Centre,South Central,Apt & Other,154.0,877.0,249.0,28.0,1308.0,2020
Ont.,Windsor,East Inner,South Walkerville,Row,,,,,,2020
Ont.,Windsor,East Inner,South Walkerville,Apt & Other,57.0,438.0,372.0,25.0,892.0,2020
Ont.,Windsor,East Inner,East Walkerville,Row,,,,,,2020
Ont.,Windsor,East Inner,East Walkerville,Apt & Other,45.0,522.0,544.0,60.0,1171.0,2020
Ont.,Windsor,East Outer,Riverside,Row,0.0,0.0,28.0,65.0,93.0,2020
Ont.,Windsor,East Outer,Riverside,Apt & Other,310.0,1139.0,665.0,25.0,2139.0,2020
Ont.,Windsor,East Outer,Forest Glade,Row,,,,,,2020
Ont.,Windsor,East Outer,Forest Glade,Apt & Other,0.0,136.0,215.0,0.0,351.0,2020
Ont.,Windsor,East Outer,Fontainebleau,Row,0.0,0.0,87.0,256.0,343.0,2020
Ont.,Windsor,East Outer,Fontainebleau,Apt & Other,37.0,410.0,593.0,50.0,1090.0,2020
Ont.,Windsor,East Outer,Remington Park,Row,0.0,0.0,0.0,7.0,7.0,2020
Ont.,Windsor,East Outer,Remington Park,Apt & Other,0.0,38.0,56.0,2.0,96.0,2020
Ont.,Windsor,East Outer,Southeast Windsor,Row,0.0,17.0,31.0,0.0,48.0,2020
Ont.,Windsor,East Outer,Southeast Windsor,Apt & Other,3.0,8.0,5.0,0.0,16.0,2020
Ont.,Windsor,West,University,Row,0.0,1.0,11.0,5.0,17.0,2020
Ont.,Windsor,West,University,Apt & Other,129.0,752.0,481.0,38.0,1400.0,2020
Ont.,Windsor,West,Sandwich,Row,2.0,14.0,8.0,7.0,31.0,2020
Ont.,Windsor,West,Sandwich,Apt & Other,73.0,1031.0,710.0,25.0,1839.0,2020
Ont.,Windsor,West,Southwest Windsor,Row,0.0,0.0,20.0,0.0,20.0,2020
Ont.,Windsor,West,Southwest Windsor,Apt & Other,7.0,45.0,195.0,0.0,247.0,2020
Ont.,Windsor,Amherstburg,Amherstburg,Row,,,,,,2020
Ont.,Windsor,Amherstburg,Amherstburg,Apt & Other,5.0,165.0,114.0,10.0,294.0,2020
Ont.,Windsor,Remainder of CMA,Remainder of CMA,Row,0.0,2.0,32.0,1.0,35.0,2020
Ont.,Windsor,Remainder of CMA,Remainder of CMA,Apt & Other,5.0,199.0,375.0,23.0,602.0,2020
Man.,Winnipeg,Fort Rouge,South Osborne,Row,0.0,0.0,4.0,4.0,8.0,2020
Man.,Winnipeg,Fort Rouge,South Osborne,Apt & Other,27.0,223.0,143.0,2.0,395.0,2020
Man.,Winnipeg,Fort Rouge,Fort Rouge West,Row,0.0,3.0,13.0,6.0,22.0,2020
Man.,Winnipeg,Fort Rouge,Fort Rouge West,Apt & Other,130.0,1540.0,1112.0,81.0,2863.0,2020
Man.,Winnipeg,Fort Rouge,River-Osborne,Row,,,,,,2020
Man.,Winnipeg,Fort Rouge,River-Osborne,Apt & Other,235.0,2285.0,1803.0,99.0,4422.0,2020
Man.,Winnipeg,Centennial,Downtown,Row,0.0,12.0,0.0,0.0,12.0,2020
Man.,Winnipeg,Centennial,Downtown,Apt & Other,1287.0,3826.0,1768.0,26.0,6907.0,2020
Man.,Winnipeg,Centennial,Spence,Row,0.0,2.0,7.0,1.0,10.0,2020
Man.,Winnipeg,Centennial,Spence,Apt & Other,180.0,490.0,168.0,7.0,845.0,2020
Man.,Winnipeg,Centennial,West Alexander/Centennial,Row,0.0,2.0,15.0,17.0,34.0,2020
Man.,Winnipeg,Centennial,West Alexander/Centennial,Apt & Other,15.0,130.0,77.0,9.0,231.0,2020
Man.,Winnipeg,Midland,West Broadway,Row,,,,,,2020
Man.,Winnipeg,Midland,West Broadway,Apt & Other,497.0,1285.0,422.0,32.0,2236.0,2020
Man.,Winnipeg,Midland,Wolseley,Row,1.0,2.0,13.0,0.0,16.0,2020
Man.,Winnipeg,Midland,Wolseley,Apt & Other,105.0,369.0,179.0,22.0,675.0,2020
Man.,Winnipeg,Midland,West End,Row,0.0,17.0,32.0,21.0,70.0,2020
Man.,Winnipeg,Midland,West End,Apt & Other,352.0,1125.0,504.0,16.0,1997.0,2020
Man.,Winnipeg,Lord Selkirk,Point Douglas,Row,0.0,0.0,9.0,5.0,14.0,2020
Man.,Winnipeg,Lord Selkirk,Point Douglas,Apt & Other,21.0,153.0,101.0,11.0,286.0,2020
Man.,Winnipeg,Lord Selkirk,Inkster,Row,0.0,25.0,26.0,71.0,122.0,2020
Man.,Winnipeg,Lord Selkirk,Inkster,Apt & Other,41.0,708.0,640.0,62.0,1451.0,2020
Man.,Winnipeg,St. James,St. James East,Row,0.0,0.0,9.0,45.0,54.0,2020
Man.,Winnipeg,St. James,St. James East,Apt & Other,356.0,1625.0,1767.0,86.0,3834.0,2020
Man.,Winnipeg,St. James,St. James West,Row,0.0,0.0,21.0,3.0,24.0,2020
Man.,Winnipeg,St. James,St. James West,Apt & Other,60.0,1173.0,1398.0,104.0,2735.0,2020
Man.,Winnipeg,West Kildonan,Seven Oaks,Row,0.0,0.0,0.0,6.0,6.0,2020
Man.,Winnipeg,West Kildonan,Seven Oaks,Apt & Other,41.0,892.0,1047.0,15.0,1995.0,2020
Man.,Winnipeg,West Kildonan,Garden City,Row,,,,,,2020
