Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total 
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (Southwest) ~ Belleville (Sud-Ouest),Total,80,"1,002","1,795",146,"3,023"
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Downtown ~ Centre-ville,"Row / En
bande",0,0,4,0,4
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Downtown ~ Centre-ville,"Apt &
Other /
App. &
autres",14,57,126,12,209
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Downtown ~ Centre-ville,Total,14,57,130,12,213
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,"Belleville (Northwest) ~ Belleville
(Nord-Ouest)","Row / En
bande",0,2,41,66,109
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,"Belleville (Northwest) ~ Belleville
(Nord-Ouest)","Apt &
Other /
App. &
autres",4,184,471,22,681
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,"Belleville (Northwest) ~ Belleville
(Nord-Ouest)",Total,4,186,512,88,790
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (East) ~ Belleville (Est),"Row / En
bande",--,--,--,--,--
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (East) ~ Belleville (Est),"Apt &
Other /
App. &
autres",8,74,224,16,322
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (East) ~ Belleville (Est),Total,8,74,224,16,322
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (Rural) ~ Belleville (zones rurales),"Row / En
bande",--,--,--,--,--
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (Rural) ~ Belleville (zones rurales),"Apt &
Other /
App. &
autres",--,--,--,--,--
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Belleville (Rural) ~ Belleville (zones rurales),Total,--,--,--,--,--
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Total,"Row / En
bande",0,12,56,69,137
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Total,"Apt &
Other /
App. &
autres",106,"1,307","2,605",193,"4,211"
Ont./Ont.,Belleville,City of Belleville ~ Ville de Belleville,Total,Total,106,"1,319","2,661",262,"4,348"
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (East) ~ Quinte West (Est),"Row / En
bande",0,28,106,2,136
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (East) ~ Quinte West (Est),"Apt &
Other /
App. &
autres",0,9,12,0,21
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (East) ~ Quinte West (Est),Total,0,37,118,2,157
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (West) ~ Quinte West (Ouest),"Row / En
bande",0,0,5,6,11
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (West) ~ Quinte West (Ouest),"Apt &
Other /
App. &
autres",14,418,"1,138",53,"1,623"
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (West) ~ Quinte West (Ouest),Total,14,418,"1,143",59,"1,634"
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Total,"Row / En
bande",0,28,111,8,147
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Total,"Apt &
Other /
App. &
autres",14,427,"1,150",53,"1,644"
Ont./Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Total,Total,14,455,"1,261",61,"1,791"
Ont./Ont.,Belleville,Total,Total,"Row / En
bande",0,40,167,77,284
Ont./Ont.,Belleville,Total,Total,"Apt &
Other /
App. &
autres",120,"1,734","3,755",246,"5,855"
Ont./Ont.,Belleville,Total,Total,Total,120,"1,774","3,922",323,"6,139"
Ont./Ont.,Brantford,Brantford,Brantford Core ~ Brantford (coeur),"Row / En
bande",0,0,15,8,23
Ont./Ont.,Brantford,Brantford,Brantford Core ~ Brantford (coeur),"Apt &
Other /
App. &
autres",20,203,215,90,528
Ont./Ont.,Brantford,Brantford,Brantford Core ~ Brantford (coeur),Total,20,203,230,98,551
Ont./Ont.,Brantford,Brantford,Brantford East ~ Brantford (Est),"Row / En
bande",0,0,50,43,93
Ont./Ont.,Brantford,Brantford,Brantford East ~ Brantford (Est),"Apt &
Other /
App. &
autres",16,253,540,89,898
Ont./Ont.,Brantford,Brantford,Brantford East ~ Brantford (Est),Total,16,253,590,132,991
Ont./Ont.,Brantford,Brantford,Terrace Hill,"Row / En
bande",0,0,29,9,38
Ont./Ont.,Brantford,Brantford,Terrace Hill,"Apt &
Other /
App. &
autres",8,225,562,74,869
Ont./Ont.,Brantford,Brantford,Terrace Hill,Total,8,225,591,83,907
Ont./Ont.,Brantford,Brantford,Brantford North ~ Brantford (Nord),"Row / En
bande",0,0,134,348,482
Ont./Ont.,Brantford,Brantford,Brantford North ~ Brantford (Nord),"Apt &
Other /
App. &
autres",23,634,742,68,"1,467"
Ont./Ont.,Brantford,Brantford,Brantford North ~ Brantford (Nord),Total,23,634,876,416,"1,949"
Ont./Ont.,Brantford,Brantford,Brantford West ~ Brantford (Ouest),"Row / En
bande",0,0,15,40,55
Ont./Ont.,Brantford,Brantford,Brantford West ~ Brantford (Ouest),"Apt &
Other /
App. &
autres",3,172,520,151,846
Ont./Ont.,Brantford,Brantford,Brantford West ~ Brantford (Ouest),Total,3,172,535,191,901
Ont./Ont.,Brantford,Brantford,Brant,"Row / En
bande",0,0,4,0,4
Ont./Ont.,Brantford,Brantford,Brant,"Apt &
Other /
App. &
autres",3,70,93,6,172
Ont./Ont.,Brantford,Brantford,Brant,Total,3,70,97,6,176
Ont./Ont.,Brantford,Brantford,Total,"Row / En
bande",0,0,247,448,695
Ont./Ont.,Brantford,Brantford,Total,"Apt &
Other /
App. &
autres",73,"1,557","2,672",478,"4,780"
Ont./Ont.,Brantford,Brantford,Total,Total,73,"1,557","2,919",926,"5,475"
Ont./Ont.,Brantford,Total,Total,"Row / En
bande",0,0,247,448,695
Ont./Ont.,Brantford,Total,Total,"Apt &
Other /
App. &
autres",73,"1,557","2,672",478,"4,780"
Ont./Ont.,Brantford,Total,Total,Total,73,"1,557","2,919",926,"5,475"
Ont./Ont.,Guelph,West ~ Ouest,West ~ Ouest,"Row / En
bande",0,0,58,142,200
Ont./Ont.,Guelph,West ~ Ouest,West ~ Ouest,"Apt &
Other /
App. &
autres",41,"1,213","2,195",106,"3,555"
Ont./Ont.,Guelph,West ~ Ouest,West ~ Ouest,Total,41,"1,213","2,253",248,"3,755"
Ont./Ont.,Guelph,West ~ Ouest,Total,"Row / En
bande",0,0,58,142,200
Ont./Ont.,Guelph,West ~ Ouest,Total,"Apt &
Other /
App. &
autres",41,"1,213","2,195",106,"3,555"
Ont./Ont.,Guelph,West ~ Ouest,Total,Total,41,"1,213","2,253",248,"3,755"
Ont./Ont.,Guelph,South ~ Sud,Central ~ Centre,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Guelph,South ~ Sud,Central ~ Centre,"Apt &
Other /
App. &
autres",87,609,818,61,"1,575"
Ont./Ont.,Guelph,South ~ Sud,Central ~ Centre,Total,87,609,818,61,"1,575"
Ont./Ont.,Guelph,South ~ Sud,South ~ Sud,"Row / En
bande",0,0,121,424,545
Ont./Ont.,Guelph,South ~ Sud,South ~ Sud,"Apt &
Other /
App. &
autres",22,398,612,13,"1,045"
Ont./Ont.,Guelph,South ~ Sud,South ~ Sud,Total,22,398,733,437,"1,590"
Ont./Ont.,Guelph,South ~ Sud,Total,"Row / En
bande",0,0,121,424,545
Ont./Ont.,Guelph,South ~ Sud,Total,"Apt &
Other /
App. &
autres",109,"1,007","1,430",74,"2,620"
Ont./Ont.,Guelph,South ~ Sud,Total,Total,109,"1,007","1,551",498,"3,165"
Ont./Ont.,Guelph,East ~ Est,East ~ Est,"Row / En
bande",1,1,2,0,4
Ont./Ont.,Guelph,East ~ Est,East ~ Est,"Apt &
Other /
App. &
autres",45,378,866,102,"1,391"
Ont./Ont.,Guelph,East ~ Est,East ~ Est,Total,46,379,868,102,"1,395"
Ont./Ont.,Guelph,East ~ Est,Total,"Row / En
bande",1,1,2,0,4
Ont./Ont.,Guelph,East ~ Est,Total,"Apt &
Other /
App. &
autres",45,378,866,102,"1,391"
Ont./Ont.,Guelph,East ~ Est,Total,Total,46,379,868,102,"1,395"
Ont./Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Row / En
bande",--,--,--,--,--
Ont./Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Apt &
Other /
App. &
autres",8,11,21,4,44
Ont./Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,8,11,21,4,44
Ont./Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,"Apt &
Other /
App. &
autres",8,11,21,4,44
Ont./Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,Total,8,11,21,4,44
Ont./Ont.,Guelph,Total,Total,"Row / En
bande",1,1,181,566,749
Ont./Ont.,Guelph,Total,Total,"Apt &
Other /
App. &
autres",203,"2,609","4,512",286,"7,610"
Ont./Ont.,Guelph,Total,Total,Total,204,"2,610","4,693",852,"8,359"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown A ~ Centre-ville A,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown A ~ Centre-ville A,"Apt &
Other /
App. &
autres",221,"2,130","1,314",52,"3,717"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown A ~ Centre-ville A,Total,221,"2,130","1,314",52,"3,717"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown B ~ Centre-ville B,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown B ~ Centre-ville B,"Apt &
Other /
App. &
autres",379,"2,831","1,619",103,"4,932"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown B ~ Centre-ville B,Total,379,"2,831","1,619",103,"4,932"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown C ~ Centre-ville C,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown C ~ Centre-ville C,"Apt &
Other /
App. &
autres",112,851,499,60,"1,522"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Downtown C ~ Centre-ville C,Total,112,851,499,60,"1,522"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Total,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Total,"Apt &
Other /
App. &
autres",712,"5,812","3,432",215,"10,171"
Ont./Ont.,Hamilton,Downtown Core ~ Noyau,Total,Total,712,"5,812","3,432",215,"10,171"
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Central East A ~ Central Est A,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Central East A ~ Central Est A,"Apt &
Other /
App. &
autres",49,669,705,104,"1,527"
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Central East A ~ Central Est A,Total,49,669,705,104,"1,527"
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Central East B ~ Central Est B,"Row / En
bande",0,0,4,0,4
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Central East B ~ Central Est B,"Apt &
Other /
App. &
autres",149,"1,084",948,68,"2,249"
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Central East B ~ Central Est B,Total,149,"1,084",952,68,"2,253"
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Total,"Row / En
bande",0,0,4,0,4
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Total,"Apt &
Other /
App. &
autres",198,"1,753","1,653",172,"3,776"
Ont./Ont.,Hamilton,Central East ~ Centre-Est,Total,Total,198,"1,753","1,657",172,"3,780"
Ont./Ont.,Hamilton,East End ~ Est,East End A,"Row / En
bande",0,0,10,209,219
Ont./Ont.,Hamilton,East End ~ Est,East End A,"Apt &
Other /
App. &
autres",13,714,949,90,"1,766"
Ont./Ont.,Hamilton,East End ~ Est,East End A,Total,13,714,959,299,"1,985"
Ont./Ont.,Hamilton,East End ~ Est,East End B,"Row / En
bande",3,2,206,153,364
Ont./Ont.,Hamilton,East End ~ Est,East End B,"Apt &
Other /
App. &
autres",47,912,"1,641",175,"2,775"
Ont./Ont.,Hamilton,East End ~ Est,East End B,Total,50,914,"1,847",328,"3,139"
Ont./Ont.,Hamilton,East End ~ Est,Total,"Row / En
bande",3,2,216,362,583
Ont./Ont.,Hamilton,East End ~ Est,Total,"Apt &
Other /
App. &
autres",60,"1,626","2,590",265,"4,541"
Ont./Ont.,Hamilton,East End ~ Est,Total,Total,63,"1,628","2,806",627,"5,124"
Ont./Ont.,Hamilton,Central ~ Centre,Central C,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Central ~ Centre,Central C,"Apt &
Other /
App. &
autres",53,298,179,22,552
Ont./Ont.,Hamilton,Central ~ Centre,Central C,Total,53,298,179,22,552
Ont./Ont.,Hamilton,Central ~ Centre,Central A,"Row / En
bande",0,0,0,3,3
Ont./Ont.,Hamilton,Central ~ Centre,Central A,"Apt &
Other /
App. &
autres",38,326,551,173,"1,088"
Ont./Ont.,Hamilton,Central ~ Centre,Central A,Total,38,326,551,176,"1,091"
Ont./Ont.,Hamilton,Central ~ Centre,Central B,"Row / En
bande",0,6,2,0,8
Ont./Ont.,Hamilton,Central ~ Centre,Central B,"Apt &
Other /
App. &
autres",115,676,424,17,"1,232"
Ont./Ont.,Hamilton,Central ~ Centre,Central B,Total,115,682,426,17,"1,240"
Ont./Ont.,Hamilton,Central ~ Centre,Total,"Row / En
bande",0,6,2,3,11
Ont./Ont.,Hamilton,Central ~ Centre,Total,"Apt &
Other /
App. &
autres",206,"1,300","1,154",212,"2,872"
Ont./Ont.,Hamilton,Central ~ Centre,Total,Total,206,"1,306","1,156",215,"2,883"
Ont./Ont.,Hamilton,West End ~ Ouest,West End A,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,West End ~ Ouest,West End A,"Apt &
Other /
App. &
autres",89,617,423,143,"1,272"
Ont./Ont.,Hamilton,West End ~ Ouest,West End A,Total,89,617,423,143,"1,272"
Ont./Ont.,Hamilton,West End ~ Ouest,West End B,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,West End ~ Ouest,West End B,"Apt &
Other /
App. &
autres",4,601,611,62,"1,278"
Ont./Ont.,Hamilton,West End ~ Ouest,West End B,Total,4,601,611,62,"1,278"
Ont./Ont.,Hamilton,West End ~ Ouest,Total,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,West End ~ Ouest,Total,"Apt &
Other /
App. &
autres",93,"1,218","1,034",205,"2,550"
Ont./Ont.,Hamilton,West End ~ Ouest,Total,Total,93,"1,218","1,034",205,"2,550"
Ont./Ont.,Hamilton,Mountain,Mountain D,"Row / En
bande",0,0,50,93,143
Ont./Ont.,Hamilton,Mountain,Mountain D,"Apt &
Other /
App. &
autres",212,"2,690","2,691",202,"5,795"
Ont./Ont.,Hamilton,Mountain,Mountain D,Total,212,"2,690","2,741",295,"5,938"
Ont./Ont.,Hamilton,Mountain,Mountain C,"Row / En
bande",0,0,0,144,144
Ont./Ont.,Hamilton,Mountain,Mountain C,"Apt &
Other /
App. &
autres",6,428,832,201,"1,467"
Ont./Ont.,Hamilton,Mountain,Mountain C,Total,6,428,832,345,"1,611"
Ont./Ont.,Hamilton,Mountain,Mountain A,"Row / En
bande",0,0,140,257,397
Ont./Ont.,Hamilton,Mountain,Mountain A,"Apt &
Other /
App. &
autres",0,3,134,0,137
Ont./Ont.,Hamilton,Mountain,Mountain A,Total,0,3,274,257,534
Ont./Ont.,Hamilton,Mountain,Mountain B,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Mountain,Mountain B,"Apt &
Other /
App. &
autres",--,--,--,--,--
Ont./Ont.,Hamilton,Mountain,Mountain B,Total,--,--,--,--,--
Ont./Ont.,Hamilton,Mountain,Total,"Row / En
bande",0,0,190,494,684
Ont./Ont.,Hamilton,Mountain,Total,"Apt &
Other /
App. &
autres",218,"3,121","3,657",403,"7,399"
Ont./Ont.,Hamilton,Mountain,Total,Total,218,"3,121","3,847",897,"8,083"
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Stoney Creek,"Row / En
bande",0,0,32,0,32
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Stoney Creek,"Apt &
Other /
App. &
autres",24,564,863,162,"1,613"
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Stoney Creek,Total,24,564,895,162,"1,645"
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Grimsby,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Grimsby,"Apt &
Other /
App. &
autres",53,120,184,32,389
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Grimsby,Total,53,120,184,32,389
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Total,"Row / En
bande",0,0,32,0,32
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Total,"Apt &
Other /
App. &
autres",77,684,"1,047",194,"2,002"
Ont./Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Total,Total,77,684,"1,079",194,"2,034"
Ont./Ont.,Hamilton,Burlington,Aldershot,"Row / En
bande",0,0,96,86,182
Ont./Ont.,Hamilton,Burlington,Aldershot,"Apt &
Other /
App. &
autres",1,431,"1,275",208,"1,915"
Ont./Ont.,Hamilton,Burlington,Aldershot,Total,1,431,"1,371",294,"2,097"
Ont./Ont.,Hamilton,Burlington,"Burlington (Southwest) ~ Burlington
(Sud-Ouest)","Row / En
bande",0,3,47,355,405
Ont./Ont.,Hamilton,Burlington,"Burlington (Southwest) ~ Burlington
(Sud-Ouest)","Apt &
Other /
App. &
autres",110,"2,110","3,248",394,"5,862"
Ont./Ont.,Hamilton,Burlington,"Burlington (Southwest) ~ Burlington
(Sud-Ouest)",Total,110,"2,113","3,295",749,"6,267"
Ont./Ont.,Hamilton,Burlington,Burlington (East) ~ Burlington (Est),"Row / En
bande",0,0,46,29,75
Ont./Ont.,Hamilton,Burlington,Burlington (East) ~ Burlington (Est),"Apt &
Other /
App. &
autres",0,198,406,58,662
Ont./Ont.,Hamilton,Burlington,Burlington (East) ~ Burlington (Est),Total,0,198,452,87,737
Ont./Ont.,Hamilton,Burlington,"Burlington (Northwest) ~ Burlington
(Nord-Ouest)","Row / En
bande",4,49,198,250,501
Ont./Ont.,Hamilton,Burlington,"Burlington (Northwest) ~ Burlington
(Nord-Ouest)","Apt &
Other /
App. &
autres",5,168,344,49,566
Ont./Ont.,Hamilton,Burlington,"Burlington (Northwest) ~ Burlington
(Nord-Ouest)",Total,9,217,542,299,"1,067"
Ont./Ont.,Hamilton,Burlington,Burlington (Rural) ~ Burlington (zones rurales),"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Burlington,Burlington (Rural) ~ Burlington (zones rurales),"Apt &
Other /
App. &
autres",--,--,--,--,--
Ont./Ont.,Hamilton,Burlington,Burlington (Rural) ~ Burlington (zones rurales),Total,--,--,--,--,--
Ont./Ont.,Hamilton,Burlington,Total,"Row / En
bande",4,52,387,720,"1,163"
Ont./Ont.,Hamilton,Burlington,Total,"Apt &
Other /
App. &
autres",116,"2,907","5,273",709,"9,005"
Ont./Ont.,Hamilton,Burlington,Total,Total,120,"2,959","5,660","1,429","10,168"
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,"Row / En
bande",0,0,17,13,30
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,"Apt &
Other /
App. &
autres",32,560,778,82,"1,452"
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,Total,32,560,795,95,"1,482"
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,"Row / En
bande",0,2,2,18,22
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,"Apt &
Other /
App. &
autres",9,144,175,47,375
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,Total,9,146,177,65,397
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,"Apt &
Other /
App. &
autres",3,65,43,0,111
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,Total,3,65,43,0,111
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,"Apt &
Other /
App. &
autres",0,4,0,0,4
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,Total,0,4,0,0,4
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Total,"Row / En
bande",0,2,19,31,52
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Total,"Apt &
Other /
App. &
autres",44,773,996,129,"1,942"
Ont./Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Total,Total,44,775,"1,015",160,"1,994"
Ont./Ont.,Hamilton,Total,Total,"Row / En
bande",7,62,850,"1,610","2,529"
Ont./Ont.,Hamilton,Total,Total,"Apt &
Other /
App. &
autres","1,724","19,194","20,836","2,504","44,258"
Ont./Ont.,Hamilton,Total,Total,Total,"1,731","19,256","21,686","4,114","46,787"
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Queens/Alwington,"Row / En
bande",0,16,2,15,33
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Queens/Alwington,"Apt &
Other /
App. &
autres",64,209,179,137,589
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Queens/Alwington,Total,64,225,181,152,622
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Sydenham,"Row / En
bande",2,3,23,2,30
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Sydenham,"Apt &
Other /
App. &
autres",94,590,616,67,"1,367"
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Sydenham,Total,96,593,639,69,"1,397"
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Williamsville,"Row / En
bande",0,0,6,0,6
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Williamsville,"Apt &
Other /
App. &
autres",29,208,370,144,751
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Williamsville,Total,29,208,376,144,757
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Inner Harbour ~ Arrière-port,"Row / En
bande",0,0,18,13,31
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Inner Harbour ~ Arrière-port,"Apt &
Other /
App. &
autres",164,512,656,43,"1,375"
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Inner Harbour ~ Arrière-port,Total,164,512,674,56,"1,406"
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Total,"Row / En
bande",2,19,49,30,100
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Total,"Apt &
Other /
App. &
autres",351,"1,519","1,821",391,"4,082"
Ont./Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Total,Total,353,"1,538","1,870",421,"4,182"
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Portsmouth,"Row / En
bande",0,0,0,36,36
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Portsmouth,"Apt &
Other /
App. &
autres",12,88,175,25,300
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Portsmouth,Total,12,88,175,61,336
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Sunnyside,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Sunnyside,"Apt &
Other /
App. &
autres",150,372,605,48,"1,175"
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Sunnyside,Total,150,372,605,48,"1,175"
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Polson Park/Calvin Park,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Polson Park/Calvin Park,"Apt &
Other /
App. &
autres",99,647,"1,374",86,"2,206"
Ont./Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Polson Park/Calvin Park,Total,99,647,"1,374",86,"2,206"
Ont./Ont.,Kingston,"Southwestern Kingston ~ Kingston
Sud-Ouest",Total,"Row / En
bande",0,0,0,36,36
Ont./Ont.,Kingston,"Southwestern Kingston ~ Kingston
Sud-Ouest",Total,"Apt &
Other /
App. &
autres",261,"1,107","2,154",159,"3,681"
Ont./Ont.,Kingston,"Southwestern Kingston ~ Kingston
Sud-Ouest",Total,Total,261,"1,107","2,154",195,"3,717"
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Kingscourt,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Kingscourt,"Apt &
Other /
App. &
autres",5,62,155,24,246
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Kingscourt,Total,5,62,155,24,246
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Rideau Heights,"Row / En
bande",0,0,1,2,3
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Rideau Heights,"Apt &
Other /
App. &
autres",10,222,738,23,993
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Rideau Heights,Total,10,222,739,25,996
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,"Markers Acres/Sutherland Park ~ Markers
Acres/Parc Sutherland","Row / En
bande",--,--,--,--,--
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,"Markers Acres/Sutherland Park ~ Markers
Acres/Parc Sutherland","Apt &
Other /
App. &
autres",0,55,177,0,232
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,"Markers Acres/Sutherland Park ~ Markers
Acres/Parc Sutherland",Total,0,55,177,0,232
Ont./Ont.,Kingston,Northern Kingston ~ Kingston Nord,Novelis,"Row / En
bande",--,--,--,--,--
