Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total 
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Niagara Falls,"Row / En
bande",0,0,10,0,10
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Niagara Falls,"Apt &
Other /
App. &
autres",23,151,162,4,340
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Niagara Falls,Total,23,151,172,4,350
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Clifton Hill,"Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Clifton Hill,"Apt &
Other /
App. &
autres",19,140,138,23,320
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Clifton Hill,Total,19,140,138,23,320
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Lundy's Lane,"Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Lundy's Lane,"Apt &
Other /
App. &
autres",2,205,258,21,486
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Lundy's Lane,Total,2,205,258,21,486
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Corwin Crescent,"Row / En
bande",0,0,0,3,3
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Corwin Crescent,"Apt &
Other /
App. &
autres",19,169,579,17,784
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Corwin Crescent,Total,19,169,579,20,787
Ont./Ont.,"St. Catharines
- Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Total,"Row / En
bande",0,0,10,3,13
Ont./Ont.,"St. Catharines
- Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Total,"Apt &
Other /
App. &
autres",63,665,"1,137",65,"1,930"
Ont./Ont.,"St. Catharines
- Niagara","Niagara Falls (Core) ~ Niagara Falls
(centre-ville)",Total,Total,63,665,"1,147",68,"1,943"
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Queensway Garden/Stamford Centre,"Row / En
bande",0,5,11,15,31
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Queensway Garden/Stamford Centre,"Apt &
Other /
App. &
autres",2,53,82,2,139
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Queensway Garden/Stamford Centre,Total,2,58,93,17,170
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Niagara Falls South ~ Niagara Falls (Sud),"Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Niagara Falls South ~ Niagara Falls (Sud),"Apt &
Other /
App. &
autres",4,43,156,16,219
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Niagara Falls South ~ Niagara Falls (Sud),Total,4,43,156,16,219
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Drummond Heights,"Row / En
bande",0,5,12,6,23
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Drummond Heights,"Apt &
Other /
App. &
autres",2,35,258,17,312
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Drummond Heights,Total,2,40,270,23,335
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Orchard Park,"Row / En
bande",0,0,0,30,30
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Orchard Park,"Apt &
Other /
App. &
autres",5,106,233,25,369
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Orchard Park,Total,5,106,233,55,399
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Niagara South ~ Niagara (Sud),"Row / En
bande",0,0,0,46,46
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Niagara South ~ Niagara (Sud),"Apt &
Other /
App. &
autres",5,50,139,72,266
Ont./Ont.,"St. Catharines -
Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Niagara South ~ Niagara (Sud),Total,5,50,139,118,312
Ont./Ont.,"St. Catharines
- Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Total,"Row / En
bande",0,10,23,97,130
Ont./Ont.,"St. Catharines
- Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Total,"Apt &
Other /
App. &
autres",18,287,868,132,"1,305"
Ont./Ont.,"St. Catharines
- Niagara","Niagara Falls (Remainder) ~ Niagara Falls
(reste)",Total,Total,18,297,891,229,"1,435"
Ont./Ont.,"St. Catharines -
Niagara",Welland,Downtown Welland ~ Welland (centre-ville),"Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara",Welland,Downtown Welland ~ Welland (centre-ville),"Apt &
Other /
App. &
autres",14,95,116,23,248
Ont./Ont.,"St. Catharines -
Niagara",Welland,Downtown Welland ~ Welland (centre-ville),Total,14,95,116,23,248
Ont./Ont.,"St. Catharines -
Niagara",Welland,"Chippawa Park Area ~ Quartier du parc
Chippawa","Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara",Welland,"Chippawa Park Area ~ Quartier du parc
Chippawa","Apt &
Other /
App. &
autres",2,36,49,3,90
Ont./Ont.,"St. Catharines -
Niagara",Welland,"Chippawa Park Area ~ Quartier du parc
Chippawa",Total,2,36,49,3,90
Ont./Ont.,"St. Catharines -
Niagara",Welland,Maple Park/Stop 19 ~ Maple Park/Arrêt 19,"Row / En
bande",0,0,16,39,55
Ont./Ont.,"St. Catharines -
Niagara",Welland,Maple Park/Stop 19 ~ Maple Park/Arrêt 19,"Apt &
Other /
App. &
autres",14,331,562,172,"1,079"
Ont./Ont.,"St. Catharines -
Niagara",Welland,Maple Park/Stop 19 ~ Maple Park/Arrêt 19,Total,14,331,578,211,"1,134"
Ont./Ont.,"St. Catharines -
Niagara",Welland,Welland/Brookfield,"Row / En
bande",0,0,3,50,53
Ont./Ont.,"St. Catharines -
Niagara",Welland,Welland/Brookfield,"Apt &
Other /
App. &
autres",20,277,325,25,647
Ont./Ont.,"St. Catharines -
Niagara",Welland,Welland/Brookfield,Total,20,277,328,75,700
Ont./Ont.,"St. Catharines -
Niagara",Welland,Welland South ~ Welland (Sud),"Row / En
bande",0,8,2,97,107
Ont./Ont.,"St. Catharines -
Niagara",Welland,Welland South ~ Welland (Sud),"Apt &
Other /
App. &
autres",10,274,340,57,681
Ont./Ont.,"St. Catharines -
Niagara",Welland,Welland South ~ Welland (Sud),Total,10,282,342,154,788
Ont./Ont.,"St. Catharines
- Niagara",Welland,Total,"Row / En
bande",0,8,21,186,215
Ont./Ont.,"St. Catharines
- Niagara",Welland,Total,"Apt &
Other /
App. &
autres",60,"1,013","1,392",280,"2,745"
Ont./Ont.,"St. Catharines
- Niagara",Welland,Total,Total,60,"1,021","1,413",466,"2,960"
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Thorold,"Row / En
bande",0,0,2,2,4
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Thorold,"Apt &
Other /
App. &
autres",13,238,300,19,570
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Thorold,Total,13,238,302,21,574
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,"Port Colbourne West ~ Port Colbourne
(Ouest)","Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,"Port Colbourne West ~ Port Colbourne
(Ouest)","Apt &
Other /
App. &
autres",2,48,147,17,214
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,"Port Colbourne West ~ Port Colbourne
(Ouest)",Total,2,48,147,17,214
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Humberstone,"Row / En
bande",0,0,4,4,8
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Humberstone,"Apt &
Other /
App. &
autres",4,103,182,30,319
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Humberstone,Total,4,103,186,34,327
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,"Port Colbourne East/Lorraine ~ Port
Colbourne Est/Lorraine","Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,"Port Colbourne East/Lorraine ~ Port
Colbourne Est/Lorraine","Apt &
Other /
App. &
autres",3,26,66,14,109
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,"Port Colbourne East/Lorraine ~ Port
Colbourne Est/Lorraine",Total,3,26,66,14,109
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Pelham/Wainfleet,"Row / En
bande",0,0,0,8,8
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Pelham/Wainfleet,"Apt &
Other /
App. &
autres",6,60,146,17,229
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Pelham/Wainfleet,Total,6,60,146,25,237
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Lincoln/Beamsville,"Row / En
bande",0,0,4,4,8
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Lincoln/Beamsville,"Apt &
Other /
App. &
autres",9,42,66,9,126
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Lincoln/Beamsville,Total,9,42,70,13,134
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Niagara-on-the-Lake,"Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Niagara-on-the-Lake,"Apt &
Other /
App. &
autres",0,3,3,0,6
Ont./Ont.,"St. Catharines -
Niagara",Remainder of CMA ~ Reste de la RMR,Niagara-on-the-Lake,Total,0,3,3,0,6
Ont./Ont.,"St. Catharines
- Niagara",Remainder of CMA ~ Reste de la RMR,Total,"Row / En
bande",0,0,10,18,28
Ont./Ont.,"St. Catharines
- Niagara",Remainder of CMA ~ Reste de la RMR,Total,"Apt &
Other /
App. &
autres",37,520,910,106,"1,573"
Ont./Ont.,"St. Catharines
- Niagara",Remainder of CMA ~ Reste de la RMR,Total,Total,37,520,920,124,"1,601"
Ont./Ont.,"St. Catharines -
Niagara",Fort Erie,Fort Erie,"Row / En
bande",0,0,8,16,24
Ont./Ont.,"St. Catharines -
Niagara",Fort Erie,Fort Erie,"Apt &
Other /
App. &
autres",12,156,244,27,439
Ont./Ont.,"St. Catharines -
Niagara",Fort Erie,Fort Erie,Total,12,156,252,43,463
Ont./Ont.,"St. Catharines -
Niagara",Fort Erie,Ridgemount/Ridgewood,"Row / En
bande",--,--,--,--,--
Ont./Ont.,"St. Catharines -
Niagara",Fort Erie,Ridgemount/Ridgewood,"Apt &
Other /
App. &
autres",1,19,39,1,60
Ont./Ont.,"St. Catharines -
Niagara",Fort Erie,Ridgemount/Ridgewood,Total,1,19,39,1,60
Ont./Ont.,"St. Catharines
- Niagara",Fort Erie,Total,"Row / En
bande",0,0,8,16,24
Ont./Ont.,"St. Catharines
- Niagara",Fort Erie,Total,"Apt &
Other /
App. &
autres",13,175,283,28,499
Ont./Ont.,"St. Catharines
- Niagara",Fort Erie,Total,Total,13,175,291,44,523
Ont./Ont.,"St. Catharines
- Niagara",Total,Total,"Row / En
bande",0,18,198,522,738
Ont./Ont.,"St. Catharines
- Niagara",Total,Total,"Apt &
Other /
App. &
autres",501,"5,738","8,596","1,315","16,150"
Ont./Ont.,"St. Catharines
- Niagara",Total,Total,Total,501,"5,756","8,794","1,837","16,888"
Ont./Ont.,Oshawa,Oshawa (North) ~ Oshawa (Nord),Oshawa (North) ~ Oshawa (Nord),"Row / En
bande",0,0,7,475,482
Ont./Ont.,Oshawa,Oshawa (North) ~ Oshawa (Nord),Oshawa (North) ~ Oshawa (Nord),"Apt &
Other /
App. &
autres",57,"1,091","2,204",306,"3,658"
Ont./Ont.,Oshawa,Oshawa (North) ~ Oshawa (Nord),Oshawa (North) ~ Oshawa (Nord),Total,57,"1,091","2,211",781,"4,140"
Ont./Ont.,Oshawa,Oshawa (North) ~ Oshawa (Nord),Total,"Row / En
bande",0,0,7,475,482
Ont./Ont.,Oshawa,Oshawa (North) ~ Oshawa (Nord),Total,"Apt &
Other /
App. &
autres",57,"1,091","2,204",306,"3,658"
Ont./Ont.,Oshawa,Oshawa (North) ~ Oshawa (Nord),Total,Total,57,"1,091","2,211",781,"4,140"
Ont./Ont.,Oshawa,"Oshawa (South/Central) ~ Oshawa
(Centre-Sud)","Oshawa (South/Central) ~ Oshawa
(Centre-Sud)","Row / En
bande",0,0,50,348,398
Ont./Ont.,Oshawa,"Oshawa (South/Central) ~ Oshawa
(Centre-Sud)","Oshawa (South/Central) ~ Oshawa
(Centre-Sud)","Apt &
Other /
App. &
autres",156,"1,662","3,092",366,"5,276"
Ont./Ont.,Oshawa,"Oshawa (South/Central) ~ Oshawa
(Centre-Sud)","Oshawa (South/Central) ~ Oshawa
(Centre-Sud)",Total,156,"1,662","3,142",714,"5,674"
Ont./Ont.,Oshawa,"Oshawa (South/Central) ~ Oshawa
(Centre-Sud)",Total,"Row / En
bande",0,0,50,348,398
Ont./Ont.,Oshawa,"Oshawa (South/Central) ~ Oshawa
(Centre-Sud)",Total,"Apt &
Other /
App. &
autres",156,"1,662","3,092",366,"5,276"
Ont./Ont.,Oshawa,"Oshawa (South/Central) ~ Oshawa
(Centre-Sud)",Total,Total,156,"1,662","3,142",714,"5,674"
Ont./Ont.,Oshawa,Whitby,Whitby,"Row / En
bande",0,0,0,6,6
Ont./Ont.,Oshawa,Whitby,Whitby,"Apt &
Other /
App. &
autres",144,855,"1,224",260,"2,483"
Ont./Ont.,Oshawa,Whitby,Whitby,Total,144,855,"1,224",266,"2,489"
Ont./Ont.,Oshawa,Whitby,Total,"Row / En
bande",0,0,0,6,6
Ont./Ont.,Oshawa,Whitby,Total,"Apt &
Other /
App. &
autres",144,855,"1,224",260,"2,483"
Ont./Ont.,Oshawa,Whitby,Total,Total,144,855,"1,224",266,"2,489"
Ont./Ont.,Oshawa,Clarington,Clarington,"Row / En
bande",0,32,0,67,99
Ont./Ont.,Oshawa,Clarington,Clarington,"Apt &
Other /
App. &
autres",10,212,401,26,649
Ont./Ont.,Oshawa,Clarington,Clarington,Total,10,244,401,93,748
Ont./Ont.,Oshawa,Clarington,Total,"Row / En
bande",0,32,0,67,99
Ont./Ont.,Oshawa,Clarington,Total,"Apt &
Other /
App. &
autres",10,212,401,26,649
Ont./Ont.,Oshawa,Clarington,Total,Total,10,244,401,93,748
Ont./Ont.,Oshawa,Total,Total,"Row / En
bande",0,32,57,896,985
Ont./Ont.,Oshawa,Total,Total,"Apt &
Other /
App. &
autres",367,"3,820","6,921",958,"12,066"
Ont./Ont.,Oshawa,Total,Total,Total,367,"3,852","6,978","1,854","13,051"
Ont./Ont.,Ottawa,Downtown ~ Centre-ville,Downtown ~ Centre-ville,"Row / En
bande",0,5,6,14,25
Ont./Ont.,Ottawa,Downtown ~ Centre-ville,Downtown ~ Centre-ville,"Apt &
Other /
App. &
autres","1,491","5,026","2,085",240,"8,842"
Ont./Ont.,Ottawa,Downtown ~ Centre-ville,Downtown ~ Centre-ville,Total,"1,491","5,031","2,091",254,"8,867"
Ont./Ont.,Ottawa,Downtown ~ Centre-ville,Total,"Row / En
bande",0,5,6,14,25
Ont./Ont.,Ottawa,Downtown ~ Centre-ville,Total,"Apt &
Other /
App. &
autres","1,491","5,026","2,085",240,"8,842"
Ont./Ont.,Ottawa,Downtown ~ Centre-ville,Total,Total,"1,491","5,031","2,091",254,"8,867"
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Lowertown ~ Basse-ville,"Row / En
bande",0,8,26,13,47
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Lowertown ~ Basse-ville,"Apt &
Other /
App. &
autres",411,"1,536",565,106,"2,618"
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Lowertown ~ Basse-ville,Total,411,"1,544",591,119,"2,665"
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Sandy Hill ~ Côte-de-Sable,"Row / En
bande",0,0,5,15,20
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Sandy Hill ~ Côte-de-Sable,"Apt &
Other /
App. &
autres",548,"1,473","1,333",356,"3,710"
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Sandy Hill ~ Côte-de-Sable,Total,548,"1,473","1,338",371,"3,730"
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Total,"Row / En
bande",0,8,31,28,67
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Total,"Apt &
Other /
App. &
autres",959,"3,009","1,898",462,"6,328"
Ont./Ont.,Ottawa,"Sandy Hill/Lowertown ~
Côte-de-Sable/Basse-ville",Total,Total,959,"3,017","1,929",490,"6,395"
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Glebe,"Row / En
bande",0,5,7,13,25
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Glebe,"Apt &
Other /
App. &
autres",132,541,504,61,"1,238"
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Glebe,Total,132,546,511,74,"1,263"
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Old Ottawa South ~ Vieil Ottawa-Sud,"Row / En
bande",0,0,0,31,31
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Old Ottawa South ~ Vieil Ottawa-Sud,"Apt &
Other /
App. &
autres",66,"1,004",814,169,"2,053"
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Old Ottawa South ~ Vieil Ottawa-Sud,Total,66,"1,004",814,200,"2,084"
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Total,"Row / En
bande",0,5,7,44,56
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Total,"Apt &
Other /
App. &
autres",198,"1,545","1,318",230,"3,291"
Ont./Ont.,Ottawa,"Glebe/Old Ottawa South ~ Glebe/Vieil
Ottawa-Sud",Total,Total,198,"1,550","1,325",274,"3,347"
Ont./Ont.,Ottawa,Alta Vista,Alta Vista,"Row / En
bande",0,0,154,336,490
Ont./Ont.,Ottawa,Alta Vista,Alta Vista,"Apt &
Other /
App. &
autres",190,"3,622","3,492",320,"7,624"
Ont./Ont.,Ottawa,Alta Vista,Alta Vista,Total,190,"3,622","3,646",656,"8,114"
Ont./Ont.,Ottawa,Alta Vista,Total,"Row / En
bande",0,0,154,336,490
Ont./Ont.,Ottawa,Alta Vista,Total,"Apt &
Other /
App. &
autres",190,"3,622","3,492",320,"7,624"
Ont./Ont.,Ottawa,Alta Vista,Total,Total,190,"3,622","3,646",656,"8,114"
Ont./Ont.,Ottawa,Carlington/Iris,Hampton Park,"Row / En
bande",0,2,3,13,18
Ont./Ont.,Ottawa,Carlington/Iris,Hampton Park,"Apt &
Other /
App. &
autres",28,206,430,25,689
Ont./Ont.,Ottawa,Carlington/Iris,Hampton Park,Total,28,208,433,38,707
Ont./Ont.,Ottawa,Carlington/Iris,Carlington,"Row / En
bande",0,0,26,73,99
Ont./Ont.,Ottawa,Carlington/Iris,Carlington,"Apt &
Other /
App. &
autres",340,"1,813","1,265",66,"3,484"
Ont./Ont.,Ottawa,Carlington/Iris,Carlington,Total,340,"1,813","1,291",139,"3,583"
Ont./Ont.,Ottawa,Carlington/Iris,Iris/Queensway Terrace/Whitehaven,"Row / En
bande",0,0,122,146,268
Ont./Ont.,Ottawa,Carlington/Iris,Iris/Queensway Terrace/Whitehaven,"Apt &
Other /
App. &
autres",123,"1,262","1,103",146,"2,634"
Ont./Ont.,Ottawa,Carlington/Iris,Iris/Queensway Terrace/Whitehaven,Total,123,"1,262","1,225",292,"2,902"
Ont./Ont.,Ottawa,Carlington/Iris,Total,"Row / En
bande",0,2,151,232,385
Ont./Ont.,Ottawa,Carlington/Iris,Total,"Apt &
Other /
App. &
autres",491,"3,281","2,798",237,"6,807"
Ont./Ont.,Ottawa,Carlington/Iris,Total,Total,491,"3,283","2,949",469,"7,192"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","West Centretown/Fisher Park ~ Centre-ville
Ouest/Fisher Park","Row / En
bande",0,0,9,12,21
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","West Centretown/Fisher Park ~ Centre-ville
Ouest/Fisher Park","Apt &
Other /
App. &
autres",148,695,403,53,"1,299"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","West Centretown/Fisher Park ~ Centre-ville
Ouest/Fisher Park",Total,148,695,412,65,"1,320"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","Chinatown/Hintonburg ~ Quartier
chinois/Hintonburg","Row / En
bande",2,10,6,21,39
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","Chinatown/Hintonburg ~ Quartier
chinois/Hintonburg","Apt &
Other /
App. &
autres",312,"1,119",601,35,"2,067"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","Chinatown/Hintonburg ~ Quartier
chinois/Hintonburg",Total,314,"1,129",607,56,"2,106"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","Westboro North/Tunney's Pasture ~
Westboro Nord/Pré Tunney","Row / En
bande",0,0,26,3,29
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","Westboro North/Tunney's Pasture ~
Westboro Nord/Pré Tunney","Apt &
Other /
App. &
autres",210,"1,000",513,105,"1,828"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N","Westboro North/Tunney's Pasture ~
Westboro Nord/Pré Tunney",Total,210,"1,000",539,108,"1,857"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N",Total,"Row / En
bande",2,10,41,36,89
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N",Total,"Apt &
Other /
App. &
autres",670,"2,814","1,517",193,"5,194"
Ont./Ont.,Ottawa,"Chinatown/Hintonburg/Westboro N ~ Qtr
chinois/Hintonburg/Westboro N",Total,Total,672,"2,824","1,558",229,"5,283"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,"New Edinburgh/Manor Park etc ~ New
Edinburgh/Manor Park etc.","Row / En
bande",0,14,446,77,537
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,"New Edinburgh/Manor Park etc ~ New
Edinburgh/Manor Park etc.","Apt &
Other /
App. &
autres",145,504,629,90,"1,368"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,"New Edinburgh/Manor Park etc ~ New
Edinburgh/Manor Park etc.",Total,145,518,"1,075",167,"1,905"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Overbrook/Castle Heights,"Row / En
bande",0,15,37,419,471
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Overbrook/Castle Heights,"Apt &
Other /
App. &
autres",85,931,"1,182",93,"2,291"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Overbrook/Castle Heights,Total,85,946,"1,219",512,"2,762"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Total,"Row / En
bande",0,29,483,496,"1,008"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Total,"Apt &
Other /
App. &
autres",230,"1,435","1,811",183,"3,659"
Ont./Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Total,Total,230,"1,464","2,294",679,"4,667"
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~ Westboro
S/Parc Hampton/Britannia",Westboro South ~ Westboro Sud,"Row / En
bande",--,--,--,--,--
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~ Westboro
S/Parc Hampton/Britannia",Westboro South ~ Westboro Sud,"Apt &
Other /
App. &
autres",166,769,717,31,"1,683"
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~ Westboro
S/Parc Hampton/Britannia",Westboro South ~ Westboro Sud,Total,166,769,717,31,"1,683"
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~ Westboro
S/Parc Hampton/Britannia",Britannia/Lincoln Heights,"Row / En
bande",0,0,40,27,67
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~ Westboro
S/Parc Hampton/Britannia",Britannia/Lincoln Heights,"Apt &
Other /
App. &
autres",277,"1,941","1,580",138,"3,936"
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~ Westboro
S/Parc Hampton/Britannia",Britannia/Lincoln Heights,Total,277,"1,941","1,620",165,"4,003"
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~
Westboro S/Parc Hampton/Britannia",Total,"Row / En
bande",0,0,40,27,67
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~
Westboro S/Parc Hampton/Britannia",Total,"Apt &
Other /
App. &
autres",443,"2,710","2,297",169,"5,619"
Ont./Ont.,Ottawa,"Westboro S/Hampton Pk/Britannia ~
Westboro S/Parc Hampton/Britannia",Total,Total,443,"2,710","2,337",196,"5,686"
Ont./Ont.,Ottawa,Hunt Club/South Keys,Hunt Club/South Keys,"Row / En
bande",0,0,20,114,134
