Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,City East ~ Centre-ville (Est),"Apt &
Other /
App. &
autres",**,',**,',"$1,206",c,**,',"$1,206",c
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,City East ~ Centre-ville (Est),Total,**,',**,',"$1,201",c,**,',"$1,195",b
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,City North ~ Centre-ville (Nord),"Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,City North ~ Centre-ville (Nord),"Apt &
Other /
App. &
autres",**,',$868,b,"$1,142",b,**,',"$1,096",b
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,City North ~ Centre-ville (Nord),Total,**,',$859,b,"$1,133",b,"$1,188",b,"$1,079",b
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,"West of Otonabee River ~ Ouest de la rivière
Otonabee","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,"West of Otonabee River ~ Ouest de la rivière
Otonabee","Apt &
Other /
App. &
autres",--,',**,',**,',**,',**,'
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,"West of Otonabee River ~ Ouest de la rivière
Otonabee",Total,--,',**,',**,',**,',**,'
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,"East of Otonabee River ~ Est de la rivière
Otonabee","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,"East of Otonabee River ~ Est de la rivière
Otonabee","Apt &
Other /
App. &
autres",**,',**,',--,',--,',**,'
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,"East of Otonabee River ~ Est de la rivière
Otonabee",Total,**,',**,',--,',--,',**,'
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,Total,"Row / En
bande",--,',**,',$959,b,"$1,192",a,"$1,135",a
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,Total,"Apt &
Other /
App. &
autres",$867,a,$992,a,"$1,110",a,"$1,354",a,"$1,098",a
Ont./Ont.,Peterborough,Remainder of CMA ~ Reste de la RMR,Total,Total,$867,a,$987,a,"$1,108",a,"$1,284",a,"$1,101",a
Ont./Ont.,Peterborough,Total,Total,"Row / En
bande",**,',$755,c,"$1,064",d,"$1,228",a,"$1,118",b
Ont./Ont.,Peterborough,Total,Total,"Apt &
Other /
App. &
autres",$785,a,$942,a,"$1,104",a,"$1,347",a,"$1,054",a
Ont./Ont.,Peterborough,Total,Total,Total,$785,a,$935,a,"$1,103",a,"$1,296",a,"$1,058",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Lockerby,Lockerby,"Row / En
bande",--,',--,',"$1,259",a,**,',"$1,124",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Lockerby,Lockerby,"Apt &
Other /
App. &
autres",$815,b,"$1,095",a,"$1,333",a,"$1,435",b,"$1,240",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Lockerby,Lockerby,Total,$815,b,"$1,095",a,"$1,330",a,"$1,274",b,"$1,233",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Lockerby,Total,"Row / En
bande",--,',--,',"$1,259",a,**,',"$1,124",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Lockerby,Total,"Apt &
Other /
App. &
autres",$815,b,"$1,095",a,"$1,333",a,"$1,435",b,"$1,240",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Lockerby,Total,Total,$815,b,"$1,095",a,"$1,330",a,"$1,274",b,"$1,233",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,Minnow Lake,"Row / En
bande",--,',--,',**,',**,',**,'
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,Minnow Lake,"Apt &
Other /
App. &
autres",$735,a,$983,b,"$1,208",b,"$1,326",a,"$1,067",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,Minnow Lake,Total,$735,a,$983,b,"$1,217",b,"$1,339",a,"$1,078",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,New Sudbury,"Row / En
bande",--,',--,',"$1,322",a,**,',"$1,274",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,New Sudbury,"Apt &
Other /
App. &
autres",$680,b,$912,a,"$1,087",a,"$1,064",a,"$1,028",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,New Sudbury,Total,$680,b,$912,a,"$1,133",a,"$1,080",a,"$1,068",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,Total,"Row / En
bande",--,',--,',"$1,327",a,"$1,125",c,"$1,282",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,Total,"Apt &
Other /
App. &
autres",$724,a,$924,a,"$1,109",a,"$1,136",b,"$1,036",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",New Sudbury ~ Nouveau-Sudbury,Total,Total,$724,a,$924,a,"$1,146",a,"$1,132",a,"$1,070",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,"Kingsmount/Downtown/Bell Park ~
Kingsmount/Centre-ville/Parc Bell","Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,"Kingsmount/Downtown/Bell Park ~
Kingsmount/Centre-ville/Parc Bell","Apt &
Other /
App. &
autres",**,',$875,b,$985,b,**,',$909,a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,"Kingsmount/Downtown/Bell Park ~
Kingsmount/Centre-ville/Parc Bell",Total,**,',$875,b,$985,b,**,',$909,a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Westend/Copper Cliff,"Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Westend/Copper Cliff,"Apt &
Other /
App. &
autres",$604,b,$776,b,"$1,022",b,**,',$889,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Westend/Copper Cliff,Total,$604,b,$777,b,"$1,029",b,"$1,351",b,$955,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Donovan/Flour Mill,"Row / En
bande",--,',--,',**,',**,',**,'
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Donovan/Flour Mill,"Apt &
Other /
App. &
autres",$660,b,$814,a,"$1,065",b,"$1,015",c,$936,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Donovan/Flour Mill,Total,$660,b,$814,a,"$1,065",b,"$1,194",c,$948,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Total,"Row / En
bande",--,',**,',**,',"$1,380",a,"$1,351",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Total,"Apt &
Other /
App. &
autres",$624,b,$816,a,"$1,034",a,"$1,057",c,$915,a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Old Sudbury ~ Vieux-Sudbury,Total,Total,$624,b,$817,a,"$1,036",a,"$1,286",b,$942,a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Nickel Centre/Garson/Coniston,"Row / En
bande",--,',--,',"$1,008",c,**,',"$1,085",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Nickel Centre/Garson/Coniston,"Apt &
Other /
App. &
autres",**,',$678,c,$892,b,"$1,011",a,$861,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Nickel Centre/Garson/Coniston,Total,**,',$678,c,$919,b,"$1,075",a,$929,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Valley East/Capreol,"Row / En
bande",--,',**,',"$1,380",b,**,',"$1,312",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Valley East/Capreol,"Apt &
Other /
App. &
autres",**,',$732,b,$773,b,**,',$764,b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Valley East/Capreol,Total,**,',$795,d,$911,c,**,',$902,c
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Rayside-Balfour,"Row / En
bande",--,',**,',"$1,226",d,**,',**,'
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Rayside-Balfour,"Apt &
Other /
App. &
autres",**,',$887,b,"$1,043",b,**,',"$1,026",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Rayside-Balfour,Total,**,',$891,b,"$1,072",b,**,',"$1,046",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Onaping Falls/Walden,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Onaping Falls/Walden,"Apt &
Other /
App. &
autres",**,',$840,c,**,',**,',$983,c
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Onaping Falls/Walden,Total,**,',$840,c,**,',**,',$983,c
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Total,"Row / En
bande",--,',**,',"$1,208",c,"$1,072",c,"$1,154",b
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Total,"Apt &
Other /
App. &
autres",**,',$788,b,$982,a,$999,b,$939,a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Remainder of CMA ~ Reste de la RMR,Total,Total,**,',$801,b,"$1,020",a,"$1,044",b,$983,a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Total,Total,"Row / En
bande",--,',**,',"$1,270",a,"$1,201",a,"$1,236",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Total,Total,"Apt &
Other /
App. &
autres",$676,a,$904,a,"$1,114",a,"$1,183",b,"$1,024",a
Ont./Ont.,"Greater
Sudbury /
Grand Sudbur",Total,Total,Total,$676,a,$906,a,"$1,128",a,"$1,193",a,"$1,046",a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Lakehead University ~ Université Lakehead,"Row / En
bande",--,',--,',**,',**,',**,'
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Lakehead University ~ Université Lakehead,"Apt &
Other /
App. &
autres",**,',$970,a,"$1,203",a,"$1,417",a,"$1,127",a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Lakehead University ~ Université Lakehead,Total,**,',$970,a,"$1,203",a,"$1,266",a,"$1,140",a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Downtown/West End ~ Centre-ville/West End,"Row / En
bande",--,',--,',**,',--,',**,'
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Downtown/West End ~ Centre-ville/West End,"Apt &
Other /
App. &
autres",$622,b,$836,b,"$1,052",a,"$1,392",b,$983,a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Downtown/West End ~ Centre-ville/West End,Total,$622,b,$836,b,"$1,070",a,"$1,392",b,$993,a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,College Hts/Grandview/Lakefront,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,College Hts/Grandview/Lakefront,"Apt &
Other /
App. &
autres",$711,a,$850,b,"$1,276",c,"$1,368",c,"$1,069",b
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,College Hts/Grandview/Lakefront,Total,$711,a,$850,b,"$1,276",c,"$1,368",c,"$1,069",b
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,"Current River/Hudson Heights/Shuniah ~
Current River/Hudson Hts/Shuniah","Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,"Current River/Hudson Heights/Shuniah ~
Current River/Hudson Hts/Shuniah","Apt &
Other /
App. &
autres",**,',$876,a,"$1,031",a,**,',$980,a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,"Current River/Hudson Heights/Shuniah ~
Current River/Hudson Hts/Shuniah",Total,**,',$876,a,"$1,039",a,**,',$994,a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Rural North Ward ~ North Ward (zone rurale),"Row / En
bande",--,',--,',--,',**,',**,'
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Rural North Ward ~ North Ward (zone rurale),"Apt &
Other /
App. &
autres",**,',**,',"$1,305",b,"$1,355",b,"$1,318",c
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Rural North Ward ~ North Ward (zone rurale),Total,**,',**,',"$1,305",b,**,',"$1,318",c
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Total,"Row / En
bande",--,',**,',**,',**,',"$1,171",b
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Total,"Apt &
Other /
App. &
autres",$669,b,$891,a,"$1,142",a,"$1,378",b,"$1,057",a
Ont./Ont.,Thunder Bay,North Ward ~ Secteur Nord,Total,Total,$669,b,$891,a,"$1,141",a,"$1,304",b,"$1,067",a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,East End,"Row / En
bande",--,',--,',**,',--,',**,'
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,East End,"Apt &
Other /
App. &
autres",$683,b,$787,a,$955,a,**,',$878,a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,East End,Total,$683,b,$787,a,$955,a,**,',$878,a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,Confederation College,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,Confederation College,"Apt &
Other /
App. &
autres",$829,a,$962,a,"$1,142",a,**,',"$1,057",a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,Confederation College,Total,$829,a,$962,a,"$1,142",a,**,',"$1,057",a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Westfort/Green Acres/Hyde Park ~
Westfort/Green Acres/Parc Hyde","Row / En
bande",--,',--,',**,',**,',**,'
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Westfort/Green Acres/Hyde Park ~
Westfort/Green Acres/Parc Hyde","Apt &
Other /
App. &
autres",$783,b,$826,a,"$1,011",a,"$1,074",b,$929,a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Westfort/Green Acres/Hyde Park ~
Westfort/Green Acres/Parc Hyde",Total,$783,b,$826,a,"$1,024",a,"$1,083",b,$944,a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Rural South Ward ~ South Ward (zones
rurales)","Row / En
bande",--,',**,',**,',--,',**,'
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Rural South Ward ~ South Ward (zones
rurales)","Apt &
Other /
App. &
autres",--,',--,',**,',--,',**,'
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Rural South Ward ~ South Ward (zones
rurales)",Total,--,',**,',**,',--,',**,'
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,Total,"Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,Total,"Apt &
Other /
App. &
autres",$740,a,$819,a,$996,a,"$1,091",b,$917,a
Ont./Ont.,Thunder Bay,South Ward ~ Secteur Sud,Total,Total,$740,a,$819,a,$996,a,"$1,092",b,$922,a
Ont./Ont.,Thunder Bay,Total,Total,"Row / En
bande",--,',**,',"$1,049",b,"$1,189",b,"$1,096",b
Ont./Ont.,Thunder Bay,Total,Total,"Apt &
Other /
App. &
autres",$712,a,$856,a,"$1,075",a,"$1,324",b,$992,a
Ont./Ont.,Thunder Bay,Total,Total,Total,$712,a,$855,a,"$1,073",a,"$1,268",b,"$1,000",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Waterfront Communities -The Island ~
Waterfront Communities –The Island","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Waterfront Communities -The Island ~
Waterfront Communities –The Island","Apt &
Other /
App. &
autres",**,',"$2,023",a,"$2,920",b,**,',"$2,398",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Waterfront Communities -The Island ~
Waterfront Communities –The Island",Total,**,',"$2,023",a,"$2,920",b,**,',"$2,398",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Moss Park/Regent Park,"Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Moss Park/Regent Park,"Apt &
Other /
App. &
autres",$978,c,"$1,326",b,"$1,758",a,**,',"$1,311",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Moss Park/Regent Park,Total,$978,c,"$1,326",b,"$1,758",a,"$2,046",c,"$1,314",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Cabbagetown-S. St. James Town ~
Cabbagetown - St. James Town (Sud)","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Cabbagetown-S. St. James Town ~
Cabbagetown - St. James Town (Sud)","Apt &
Other /
App. &
autres","$1,045",c,"$1,486",a,"$1,998",a,**,',"$1,530",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Cabbagetown-S. St. James Town ~
Cabbagetown - St. James Town (Sud)",Total,"$1,045",c,"$1,486",a,"$1,998",a,**,',"$1,530",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"North St. James Town ~ St. James Town
(Nord)","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"North St. James Town ~ St. James Town
(Nord)","Apt &
Other /
App. &
autres","$1,079",c,**,',**,',**,',**,'
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"North St. James Town ~ St. James Town
(Nord)",Total,"$1,079",c,**,',**,',**,',**,'
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Church-Yonge Corridor ~ Corridor
Church-Yonge","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Church-Yonge Corridor ~ Corridor
Church-Yonge","Apt &
Other /
App. &
autres","$1,313",a,"$1,692",a,"$2,118",b,**,',"$1,672",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Church-Yonge Corridor ~ Corridor
Church-Yonge",Total,"$1,313",a,"$1,692",a,"$2,118",b,**,',"$1,672",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Bay Street Corridor ~ Corridor de la rue Bay,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Bay Street Corridor ~ Corridor de la rue Bay,"Apt &
Other /
App. &
autres","$1,751",a,"$2,197",a,"$3,047",b,"$3,571",a,"$2,382",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Bay Street Corridor ~ Corridor de la rue Bay,Total,"$1,751",a,"$2,197",a,"$3,047",b,"$3,571",a,"$2,382",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Kensington-Chinatown ~ Kensington-Quartier
chinois","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Kensington-Chinatown ~ Kensington-Quartier
chinois","Apt &
Other /
App. &
autres","$1,202",d,"$1,437",c,"$1,907",c,**,',"$1,539",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Kensington-Chinatown ~ Kensington-Quartier
chinois",Total,"$1,202",d,"$1,437",c,"$1,907",c,**,',"$1,539",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),University/Annex ~ Université/Annex,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),University/Annex ~ Université/Annex,"Apt &
Other /
App. &
autres","$1,264",b,"$1,680",b,"$2,198",c,**,',"$1,698",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),University/Annex ~ Université/Annex,Total,"$1,264",b,"$1,680",b,"$2,198",c,**,',"$1,698",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Rosedale,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Rosedale,"Apt &
Other /
App. &
autres",**,',"$1,536",a,"$2,118",b,**,',"$1,846",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Rosedale,Total,**,',"$1,536",a,"$2,118",b,**,',"$1,846",b
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Total,"Row / En
bande",--,',**,',**,',**,',**,'
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Total,"Apt &
Other /
App. &
autres","$1,317",b,"$1,721",a,"$2,407",b,"$2,761",d,"$1,815",a
Ont./Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Total,Total,"$1,317",b,"$1,721",a,"$2,407",b,"$2,742",d,"$1,815",a
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Riverdale,"Row / En
bande",--,',--,',**,',--,',**,'
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Riverdale,"Apt &
Other /
App. &
autres",**,',"$1,320",b,**,',**,',"$1,306",c
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Riverdale,Total,**,',"$1,320",b,**,',**,',"$1,306",c
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),The Beaches,"Row / En
bande",--,',--,',**,',**,',**,'
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),The Beaches,"Apt &
Other /
App. &
autres",$916,b,"$1,276",b,"$1,563",c,**,',"$1,312",b
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),The Beaches,Total,$916,b,"$1,276",b,"$1,563",c,**,',"$1,328",b
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),East End-Danforth,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),East End-Danforth,"Apt &
Other /
App. &
autres","$1,008",b,"$1,325",a,"$1,542",a,**,',"$1,371",a
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),East End-Danforth,Total,"$1,008",b,"$1,325",a,"$1,542",a,**,',"$1,371",a
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),"Woodbine Corridor/Greenwood-Coxwell ~
Corridor Woodbine/Greenwood-Coxwell","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),"Woodbine Corridor/Greenwood-Coxwell ~
Corridor Woodbine/Greenwood-Coxwell","Apt &
Other /
App. &
autres",$849,b,"$1,177",c,"$1,427",b,**,',"$1,107",c
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),"Woodbine Corridor/Greenwood-Coxwell ~
Corridor Woodbine/Greenwood-Coxwell",Total,$849,b,"$1,177",c,"$1,427",b,**,',"$1,107",c
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Playter Estates-Danforth,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Playter Estates-Danforth,"Apt &
Other /
App. &
autres",$932,b,"$1,278",a,"$1,623",a,**,',"$1,272",a
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Playter Estates-Danforth,Total,$932,b,"$1,278",a,"$1,623",a,**,',"$1,272",a
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Total,"Row / En
bande",--,',--,',**,',**,',**,'
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Total,"Apt &
Other /
App. &
autres",$922,b,"$1,289",a,"$1,539",b,"$1,821",b,"$1,304",a
Ont./Ont.,Toronto,Toronto (East) ~ Toronto (Est),Total,Total,$922,b,"$1,289",a,"$1,539",b,"$1,857",a,"$1,308",a
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Moore Park ~ Parc Moore,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Moore Park ~ Parc Moore,"Apt &
Other /
App. &
autres","$1,494",c,"$1,717",b,"$2,407",b,**,',"$1,915",b
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Moore Park ~ Parc Moore,Total,"$1,494",c,"$1,717",b,"$2,407",b,**,',"$1,915",b
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-St. Clair,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-St. Clair,"Apt &
Other /
App. &
autres","$1,211",b,"$1,504",b,"$2,058",c,**,',"$1,743",c
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-St. Clair,Total,"$1,211",b,"$1,504",b,"$2,058",c,**,',"$1,743",c
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Casa Loma,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Casa Loma,"Apt &
Other /
App. &
autres","$1,259",b,"$1,592",a,"$2,218",c,"$3,455",b,"$1,980",b
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Casa Loma,Total,"$1,259",b,"$1,592",a,"$2,218",c,"$3,455",b,"$1,980",b
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill South ~ Forest Hill (Sud),"Row / En
bande",--,',--,',**,',--,',**,'
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill South ~ Forest Hill (Sud),"Apt &
Other /
App. &
autres","$1,280",c,"$1,508",c,"$1,881",c,**,',"$1,615",b
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill South ~ Forest Hill (Sud),Total,"$1,280",c,"$1,508",c,"$1,888",b,**,',"$1,619",b
Ont./Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-Eglinton,"Row / En
bande",--,,--,,--,,--,,--,
