Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Quinte West (West) ~ Quinte West (Ouest),Total,**,',"$1,073",b,"$1,263",b,"$1,062",d,"$1,194",a
Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Total,Row,--,',**,',**,',**,',**,'
Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Total,"Apt &
Other",**,',"$1,096",b,"$1,263",b,"$1,178",c,"$1,206",a
Ont.,Belleville,City of Quinte West ~ Ville de Quinte West,Total,Total,**,',"$1,090",b,"$1,229",b,"$1,062",d,"$1,178",a
Ont.,Belleville,Total,Total,Row,--,',**,',**,',**,',**,'
Ont.,Belleville,Total,Total,"Apt &
Other",$913,b,"$1,109",a,"$1,295",a,"$1,580",b,"$1,245",a
Ont.,Belleville,Total,Total,Total,$913,b,"$1,108",a,"$1,282",a,"$1,463",c,"$1,234",a
Ont.,Brantford,Brantford,Brantford Core ~ Brantford (coeur),Row,--,',--,',**,',**,',**,'
Ont.,Brantford,Brantford,Brantford Core ~ Brantford (coeur),"Apt &
Other",**,',"$1,052",b,"$1,326",b,"$1,454",d,"$1,219",b
Ont.,Brantford,Brantford,Brantford Core ~ Brantford (coeur),Total,**,',"$1,052",b,"$1,328",b,"$1,441",c,"$1,223",b
Ont.,Brantford,Brantford,Brantford East ~ Brantford (Est),Row,--,',--,',"$1,198",c,**,',"$1,334",b
Ont.,Brantford,Brantford,Brantford East ~ Brantford (Est),"Apt &
Other",$789,d,"$1,027",a,"$1,126",a,"$1,046",b,"$1,088",a
Ont.,Brantford,Brantford,Brantford East ~ Brantford (Est),Total,$789,d,"$1,027",a,"$1,131",a,"$1,165",b,"$1,110",a
Ont.,Brantford,Brantford,Terrace Hill,Row,--,',--,',**,',**,',**,'
Ont.,Brantford,Brantford,Terrace Hill,"Apt &
Other",**,',"$1,130",b,"$1,193",b,"$1,449",c,"$1,208",b
Ont.,Brantford,Brantford,Terrace Hill,Total,**,',"$1,130",b,"$1,193",b,"$1,449",c,"$1,208",b
Ont.,Brantford,Brantford,Brantford North ~ Brantford (Nord),Row,--,',--,',"$1,269",a,"$1,393",a,"$1,357",a
Ont.,Brantford,Brantford,Brantford North ~ Brantford (Nord),"Apt &
Other","$1,011",a,"$1,295",a,"$1,428",a,"$1,483",c,"$1,370",a
Ont.,Brantford,Brantford,Brantford North ~ Brantford (Nord),Total,"$1,011",a,"$1,295",a,"$1,400",a,"$1,410",a,"$1,367",a
Ont.,Brantford,Brantford,Brantford West ~ Brantford (Ouest),Row,--,',--,',**,',**,',**,'
Ont.,Brantford,Brantford,Brantford West ~ Brantford (Ouest),"Apt &
Other",**,',"$1,113",a,"$1,196",b,"$1,310",b,"$1,195",b
Ont.,Brantford,Brantford,Brantford West ~ Brantford (Ouest),Total,**,',"$1,113",a,"$1,197",b,"$1,274",b,"$1,192",b
Ont.,Brantford,Brantford,Brant,Row,--,',--,',**,',--,',**,'
Ont.,Brantford,Brantford,Brant,"Apt &
Other",**,',"$1,169",d,"$1,299",d,**,',"$1,247",d
Ont.,Brantford,Brantford,Brant,Total,**,',"$1,169",d,"$1,299",d,**,',"$1,247",d
Ont.,Brantford,Brantford,Total,Row,--,',--,',"$1,258",a,"$1,377",a,"$1,339",a
Ont.,Brantford,Brantford,Total,"Apt &
Other",$885,b,"$1,165",a,"$1,259",a,"$1,331",b,"$1,233",a
Ont.,Brantford,Brantford,Total,Total,$885,b,"$1,165",a,"$1,259",a,"$1,352",a,"$1,246",a
Ont.,Brantford,Total,Total,Row,--,',--,',"$1,258",a,"$1,377",a,"$1,339",a
Ont.,Brantford,Total,Total,"Apt &
Other",$885,b,"$1,165",a,"$1,259",a,"$1,331",b,"$1,233",a
Ont.,Brantford,Total,Total,Total,$885,b,"$1,165",a,"$1,259",a,"$1,352",a,"$1,246",a
Ont.,Guelph,West ~ Ouest,West ~ Ouest,Row,--,',--,',**,',**,',**,'
Ont.,Guelph,West ~ Ouest,West ~ Ouest,"Apt &
Other",$986,b,"$1,382",a,"$1,558",a,"$1,530",b,"$1,489",a
Ont.,Guelph,West ~ Ouest,West ~ Ouest,Total,$986,b,"$1,382",a,"$1,554",a,"$1,989",c,"$1,519",a
Ont.,Guelph,West ~ Ouest,Total,Row,--,',--,',**,',**,',**,'
Ont.,Guelph,West ~ Ouest,Total,"Apt &
Other",$986,b,"$1,382",a,"$1,558",a,"$1,530",b,"$1,489",a
Ont.,Guelph,West ~ Ouest,Total,Total,$986,b,"$1,382",a,"$1,554",a,"$1,989",c,"$1,519",a
Ont.,Guelph,South ~ Sud,Central ~ Centre,Row,--,,--,,--,,--,,--,
Ont.,Guelph,South ~ Sud,Central ~ Centre,"Apt &
Other",$992,b,"$1,297",a,"$1,441",a,"$1,668",a,"$1,386",a
Ont.,Guelph,South ~ Sud,Central ~ Centre,Total,$992,b,"$1,297",a,"$1,441",a,"$1,668",a,"$1,386",a
Ont.,Guelph,South ~ Sud,South ~ Sud,Row,--,',--,',"$1,530",a,"$1,764",a,"$1,713",a
Ont.,Guelph,South ~ Sud,South ~ Sud,"Apt &
Other",$932,b,"$1,318",b,"$1,589",b,**,',"$1,450",b
Ont.,Guelph,South ~ Sud,South ~ Sud,Total,$932,b,"$1,318",b,"$1,578",b,"$1,757",a,"$1,546",b
Ont.,Guelph,South ~ Sud,Total,Row,--,',--,',"$1,530",a,"$1,764",a,"$1,713",a
Ont.,Guelph,South ~ Sud,Total,"Apt &
Other",$973,a,"$1,305",a,"$1,492",a,"$1,648",a,"$1,409",a
Ont.,Guelph,South ~ Sud,Total,Total,$973,a,"$1,305",a,"$1,495",a,"$1,740",a,"$1,459",a
Ont.,Guelph,East ~ Est,East ~ Est,Row,**,',**,',**,',--,',**,'
Ont.,Guelph,East ~ Est,East ~ Est,"Apt &
Other","$1,034",b,"$1,309",b,"$1,364",a,"$1,430",b,"$1,348",a
Ont.,Guelph,East ~ Est,East ~ Est,Total,"$1,032",b,"$1,308",b,"$1,364",a,"$1,430",b,"$1,347",a
Ont.,Guelph,East ~ Est,Total,Row,**,',**,',**,',--,',**,'
Ont.,Guelph,East ~ Est,Total,"Apt &
Other","$1,034",b,"$1,309",b,"$1,364",a,"$1,430",b,"$1,348",a
Ont.,Guelph,East ~ Est,Total,Total,"$1,032",b,"$1,308",b,"$1,364",a,"$1,430",b,"$1,347",a
Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Row,--,,--,,--,,--,,--,
Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch","Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,**,',**,',**,',**,',**,'
Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,Row,--,,--,,--,,--,,--,
Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,"Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Guelph,"Guelph/Eramosa and Puslinch ~
Guelph/Eramosa et Puslinch",Total,Total,**,',**,',**,',**,',**,'
Ont.,Guelph,Total,Total,Row,**,',**,',"$1,487",a,"$1,896",a,"$1,800",a
Ont.,Guelph,Total,Total,"Apt &
Other",$990,a,"$1,340",a,"$1,499",a,"$1,530",a,"$1,434",a
Ont.,Guelph,Total,Total,Total,$990,a,"$1,340",a,"$1,498",a,"$1,759",b,"$1,466",a
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown A ~ Centre-ville A,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown A ~ Centre-ville A,"Apt &
Other","$1,033",a,"$1,096",a,"$1,267",a,"$1,668",a,"$1,159",a
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown A ~ Centre-ville A,Total,"$1,033",a,"$1,096",a,"$1,267",a,"$1,668",a,"$1,159",a
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown B ~ Centre-ville B,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown B ~ Centre-ville B,"Apt &
Other",$941,b,"$1,260",b,"$1,452",a,"$1,890",c,"$1,322",a
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown B ~ Centre-ville B,Total,$941,b,"$1,260",b,"$1,452",a,"$1,890",c,"$1,322",a
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown C ~ Centre-ville C,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown C ~ Centre-ville C,"Apt &
Other",**,',"$1,127",a,"$1,346",b,**,',"$1,207",b
Ont.,Hamilton,Downtown Core ~ Noyau,Downtown C ~ Centre-ville C,Total,**,',"$1,127",a,"$1,346",b,**,',"$1,207",b
Ont.,Hamilton,Downtown Core ~ Noyau,Total,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Downtown Core ~ Noyau,Total,"Apt &
Other",$985,a,"$1,175",a,"$1,362",a,"$1,791",c,"$1,240",a
Ont.,Hamilton,Downtown Core ~ Noyau,Total,Total,$985,a,"$1,175",a,"$1,362",a,"$1,791",c,"$1,240",a
Ont.,Hamilton,Central East ~ Centre-Est,Central East A ~ Central Est A,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Central East ~ Centre-Est,Central East A ~ Central Est A,"Apt &
Other",$801,d,$976,a,"$1,057",a,"$1,167",a,"$1,027",a
Ont.,Hamilton,Central East ~ Centre-Est,Central East A ~ Central Est A,Total,$801,d,$976,a,"$1,057",a,"$1,167",a,"$1,027",a
Ont.,Hamilton,Central East ~ Centre-Est,Central East B ~ Central Est B,Row,--,',--,',**,',--,',**,'
Ont.,Hamilton,Central East ~ Centre-Est,Central East B ~ Central Est B,"Apt &
Other",$672,c,"$1,053",c,"$1,417",b,"$1,422",d,"$1,184",b
Ont.,Hamilton,Central East ~ Centre-Est,Central East B ~ Central Est B,Total,$672,c,"$1,053",c,"$1,415",b,"$1,422",d,"$1,184",b
Ont.,Hamilton,Central East ~ Centre-Est,Total,Row,--,',--,',**,',--,',**,'
Ont.,Hamilton,Central East ~ Centre-Est,Total,"Apt &
Other",$690,c,"$1,018",b,"$1,225",b,"$1,283",b,"$1,109",b
Ont.,Hamilton,Central East ~ Centre-Est,Total,Total,$690,c,"$1,018",b,"$1,225",b,"$1,283",b,"$1,109",b
Ont.,Hamilton,East End ~ Est,East End A,Row,--,',--,',**,',"$1,533",b,"$1,563",b
Ont.,Hamilton,East End ~ Est,East End A,"Apt &
Other",$957,d,"$1,121",b,"$1,273",a,"$1,386",b,"$1,215",a
Ont.,Hamilton,East End ~ Est,East End A,Total,$957,d,"$1,121",b,"$1,283",a,"$1,487",b,"$1,250",a
Ont.,Hamilton,East End ~ Est,East End B,Row,**,',**,',**,',"$1,594",b,"$1,411",b
Ont.,Hamilton,East End ~ Est,East End B,"Apt &
Other",$985,c,"$1,172",b,"$1,298",a,"$1,441",a,"$1,260",a
Ont.,Hamilton,East End ~ Est,East End B,Total,"$1,005",c,"$1,174",b,"$1,308",a,"$1,488",a,"$1,278",a
Ont.,Hamilton,East End ~ Est,Total,Row,**,',**,',"$1,400",a,"$1,549",a,"$1,465",a
Ont.,Hamilton,East End ~ Est,Total,"Apt &
Other",$981,c,"$1,149",a,"$1,288",a,"$1,421",a,"$1,242",a
Ont.,Hamilton,East End ~ Est,Total,Total,$998,b,"$1,150",a,"$1,300",a,"$1,487",a,"$1,267",a
Ont.,Hamilton,Central ~ Centre,Central C,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Central ~ Centre,Central C,"Apt &
Other",**,',**,',**,',**,',$954,d
Ont.,Hamilton,Central ~ Centre,Central C,Total,**,',**,',**,',**,',$954,d
Ont.,Hamilton,Central ~ Centre,Central A,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Central ~ Centre,Central A,"Apt &
Other",**,',"$1,113",d,"$1,492",a,"$1,644",b,"$1,419",a
Ont.,Hamilton,Central ~ Centre,Central A,Total,**,',"$1,113",d,"$1,492",a,"$1,644",b,"$1,419",a
Ont.,Hamilton,Central ~ Centre,Central B,Row,--,',**,',**,',--,',**,'
Ont.,Hamilton,Central ~ Centre,Central B,"Apt &
Other",$724,c,"$1,171",a,"$1,248",b,**,',"$1,175",a
Ont.,Hamilton,Central ~ Centre,Central B,Total,$724,c,"$1,171",a,"$1,248",b,**,',"$1,175",a
Ont.,Hamilton,Central ~ Centre,Total,Row,--,',**,',**,',--,',**,'
Ont.,Hamilton,Central ~ Centre,Total,"Apt &
Other",$705,c,"$1,137",a,"$1,362",a,"$1,584",b,"$1,242",a
Ont.,Hamilton,Central ~ Centre,Total,Total,$705,c,"$1,137",a,"$1,362",a,"$1,584",b,"$1,242",a
Ont.,Hamilton,West End ~ Ouest,West End A,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,West End ~ Ouest,West End A,"Apt &
Other",$979,b,"$1,198",a,"$1,439",a,"$1,603",a,"$1,298",a
Ont.,Hamilton,West End ~ Ouest,West End A,Total,$979,b,"$1,198",a,"$1,439",a,"$1,603",a,"$1,298",a
Ont.,Hamilton,West End ~ Ouest,West End B,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,West End ~ Ouest,West End B,"Apt &
Other",**,',"$1,124",a,"$1,269",a,"$1,481",a,"$1,211",a
Ont.,Hamilton,West End ~ Ouest,West End B,Total,**,',"$1,124",a,"$1,269",a,"$1,481",a,"$1,211",a
Ont.,Hamilton,West End ~ Ouest,Total,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,West End ~ Ouest,Total,"Apt &
Other",$981,b,"$1,168",a,"$1,353",a,"$1,565",a,"$1,262",a
Ont.,Hamilton,West End ~ Ouest,Total,Total,$981,b,"$1,168",a,"$1,353",a,"$1,565",a,"$1,262",a
Ont.,Hamilton,Mountain,Mountain D,Row,--,',--,',**,',**,',**,'
Ont.,Hamilton,Mountain,Mountain D,"Apt &
Other",$976,a,"$1,078",a,"$1,214",a,"$1,326",a,"$1,151",a
Ont.,Hamilton,Mountain,Mountain D,Total,$976,a,"$1,078",a,"$1,217",a,"$1,355",a,"$1,154",a
Ont.,Hamilton,Mountain,Mountain C,Row,--,',--,',--,',**,',**,'
Ont.,Hamilton,Mountain,Mountain C,"Apt &
Other",**,',"$1,150",a,"$1,320",a,"$1,574",a,"$1,306",a
Ont.,Hamilton,Mountain,Mountain C,Total,**,',"$1,150",a,"$1,320",a,"$1,540",a,"$1,315",a
Ont.,Hamilton,Mountain,Mountain A,Row,--,',--,',"$1,032",b,"$1,164",a,"$1,133",a
Ont.,Hamilton,Mountain,Mountain A,"Apt &
Other",--,',**,',"$1,880",d,--,',"$1,880",d
Ont.,Hamilton,Mountain,Mountain A,Total,--,',**,',"$1,473",c,"$1,164",a,"$1,282",b
Ont.,Hamilton,Mountain,Mountain B,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Mountain,Mountain B,"Apt &
Other",--,',--,',**,',--,',**,'
Ont.,Hamilton,Mountain,Mountain B,Total,--,',--,',**,',--,',**,'
Ont.,Hamilton,Mountain,Total,Row,--,',--,',"$1,109",d,"$1,247",b,"$1,219",b
Ont.,Hamilton,Mountain,Total,"Apt &
Other",$974,a,"$1,091",a,"$1,265",a,"$1,450",a,"$1,200",a
Ont.,Hamilton,Mountain,Total,Total,$974,a,"$1,091",a,"$1,259",a,"$1,348",a,"$1,202",a
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Stoney Creek,Row,--,',--,',**,',--,',**,'
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Stoney Creek,"Apt &
Other",$981,a,"$1,081",a,"$1,199",a,"$1,334",a,"$1,163",a
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Stoney Creek,Total,$981,a,"$1,081",a,"$1,199",a,"$1,334",a,"$1,163",a
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Grimsby,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Grimsby,"Apt &
Other",**,',"$1,069",c,"$1,263",b,**,',"$1,174",b
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Grimsby,Total,**,',"$1,069",c,"$1,263",b,**,',"$1,174",b
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Total,Row,--,',--,',**,',--,',**,'
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Total,"Apt &
Other",$989,a,"$1,079",a,"$1,210",a,"$1,359",a,"$1,165",a
Ont.,Hamilton,"Grimsby and Stoney Creek ~ Grimsby et
Stoney Creek",Total,Total,$989,a,"$1,079",a,"$1,210",a,"$1,359",a,"$1,165",a
Ont.,Hamilton,Burlington,Aldershot,Row,--,',--,',**,',**,',**,'
Ont.,Hamilton,Burlington,Aldershot,"Apt &
Other",**,',"$1,506",a,"$1,818",a,"$1,595",b,"$1,717",a
Ont.,Hamilton,Burlington,Aldershot,Total,**,',"$1,506",a,"$1,818",a,"$1,595",b,"$1,717",a
Ont.,Hamilton,Burlington,"Burlington (Southwest) ~ Burlington
(Sud-Ouest)",Row,--,',**,',**,',"$1,670",a,"$1,670",a
Ont.,Hamilton,Burlington,"Burlington (Southwest) ~ Burlington
(Sud-Ouest)","Apt &
Other","$1,182",c,"$1,521",a,"$1,739",a,"$1,918",a,"$1,664",a
Ont.,Hamilton,Burlington,"Burlington (Southwest) ~ Burlington
(Sud-Ouest)",Total,"$1,182",c,"$1,521",a,"$1,737",a,"$1,773",a,"$1,664",a
Ont.,Hamilton,Burlington,Burlington (East) ~ Burlington (Est),Row,--,',--,',**,',**,',**,'
Ont.,Hamilton,Burlington,Burlington (East) ~ Burlington (Est),"Apt &
Other",--,',"$1,738",b,"$1,897",b,"$2,333",b,"$1,896",b
Ont.,Hamilton,Burlington,Burlington (East) ~ Burlington (Est),Total,--,',"$1,738",b,"$1,861",b,"$2,333",c,"$1,873",b
Ont.,Hamilton,Burlington,"Burlington (Northwest) ~ Burlington
(Nord-Ouest)",Row,**,',**,',"$1,510",b,"$1,803",b,"$1,611",b
Ont.,Hamilton,Burlington,"Burlington (Northwest) ~ Burlington
(Nord-Ouest)","Apt &
Other",**,',"$1,559",a,"$1,744",b,"$1,805",a,"$1,694",a
Ont.,Hamilton,Burlington,"Burlington (Northwest) ~ Burlington
(Nord-Ouest)",Total,"$1,205",c,"$1,556",b,"$1,652",b,"$1,804",a,"$1,662",a
Ont.,Hamilton,Burlington,"Burlington (Rural) ~ Burlington (zones
rurales)",Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Burlington,"Burlington (Rural) ~ Burlington (zones
rurales)","Apt &
Other",--,,--,,--,,--,,--,
Ont.,Hamilton,Burlington,"Burlington (Rural) ~ Burlington (zones
rurales)",Total,--,,--,,--,,--,,--,
Ont.,Hamilton,Burlington,Total,Row,**,',**,',"$1,548",a,"$1,695",a,"$1,644",a
Ont.,Hamilton,Burlington,Total,"Apt &
Other","$1,184",b,"$1,533",a,"$1,770",a,"$1,844",a,"$1,693",a
Ont.,Hamilton,Burlington,Total,Total,"$1,185",b,"$1,533",a,"$1,757",a,"$1,772",a,"$1,688",a
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,Row,--,',--,',**,',**,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,"Apt &
Other",$977,a,"$1,313",a,"$1,749",a,**,',"$1,568",a
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Dundas,Total,$977,a,"$1,313",a,"$1,756",a,**,',"$1,577",a
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,Row,--,',**,',**,',**,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,"Apt &
Other",**,',**,',**,',"$1,645",c,"$1,676",b
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Flamborough,Total,**,',"$1,546",b,"$1,765",b,"$1,645",d,"$1,669",b
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,"Apt &
Other",**,',**,',**,',--,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Ancaster,Total,**,',**,',**,',--,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,Row,--,,--,,--,,--,,--,
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,"Apt &
Other",--,',**,',--,',--,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Glanbrook,Total,--,',**,',--,',--,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Total,Row,--,',**,',**,',**,',**,'
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Total,"Apt &
Other","$1,004",a,"$1,333",a,"$1,738",a,**,',"$1,569",a
Ont.,Hamilton,Ancast./Dundas/Flambor./Glanbrk.,Total,Total,"$1,004",a,"$1,333",a,"$1,743",a,"$1,806",d,"$1,576",a
Ont.,Hamilton,Total,Total,Row,**,',"$1,503",c,"$1,430",a,"$1,520",a,"$1,488",a
Ont.,Hamilton,Total,Total,"Apt &
Other",$945,a,"$1,197",a,"$1,438",a,"$1,592",a,"$1,326",a
Ont.,Hamilton,Total,Total,Total,$947,a,"$1,198",a,"$1,438",a,"$1,567",a,"$1,334",a
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Queens/Alwington,Row,--,',**,',**,',**,',**,'
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Queens/Alwington,"Apt &
Other","$1,211",b,"$1,163",d,"$1,614",b,**,',"$1,635",d
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Queens/Alwington,Total,"$1,211",b,"$1,163",d,"$1,614",b,**,',"$1,635",d
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Sydenham,Row,**,',**,',**,',**,',**,'
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Sydenham,"Apt &
Other",**,',"$1,589",b,"$1,893",b,**,',"$1,823",b
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Sydenham,Total,**,',"$1,589",b,"$1,893",b,**,',"$1,823",b
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Williamsville,Row,--,',--,',**,',--,',**,'
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Williamsville,"Apt &
Other",**,',"$1,029",b,"$1,219",b,"$2,083",d,"$1,305",c
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Williamsville,Total,**,',"$1,029",b,"$1,219",b,"$2,083",d,"$1,305",c
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Inner Harbour ~ Arrière-port,Row,--,',--,',**,',**,',**,'
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Inner Harbour ~ Arrière-port,"Apt &
Other",$980,a,"$1,118",b,"$1,335",b,"$2,232",d,"$1,216",a
Ont.,Kingston,Downtown Kingston ~ Kingston Centre-ville,Inner Harbour ~ Arrière-port,Total,$980,a,"$1,118",b,"$1,261",b,"$2,232",d,"$1,190",a
Ont.,Kingston,"Downtown Kingston ~ Kingston
Centre-ville",Total,Row,**,',**,',**,',**,',**,'
Ont.,Kingston,"Downtown Kingston ~ Kingston
Centre-ville",Total,"Apt &
Other","$1,042",a,"$1,262",b,"$1,538",a,"$2,394",d,"$1,495",b
Ont.,Kingston,"Downtown Kingston ~ Kingston
Centre-ville",Total,Total,"$1,042",a,"$1,262",b,"$1,498",a,"$2,394",d,"$1,478",b
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Portsmouth,Row,--,',--,',--,',**,',**,'
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Portsmouth,"Apt &
Other",**,',$944,a,"$1,232",d,**,',"$1,203",d
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Portsmouth,Total,**,',$944,a,"$1,232",d,"$1,383",b,"$1,202",c
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Sunnyside,Row,--,,--,,--,,--,,--,
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Sunnyside,"Apt &
Other",$897,c,"$1,022",a,"$1,199",a,**,',"$1,132",a
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Sunnyside,Total,$897,c,"$1,022",a,"$1,199",a,**,',"$1,132",a
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Polson Park/Calvin Park,Row,--,,--,,--,,--,,--,
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Polson Park/Calvin Park,"Apt &
Other",$984,a,"$1,167",a,"$1,457",a,"$1,415",a,"$1,341",a
Ont.,Kingston,Southwestern Kingston ~ Kingston Sud-Ouest,Polson Park/Calvin Park,Total,$984,a,"$1,167",a,"$1,457",a,"$1,415",a,"$1,341",a
Ont.,Kingston,"Southwestern Kingston ~ Kingston
Sud-Ouest",Total,Row,--,',--,',--,',**,',**,'
Ont.,Kingston,"Southwestern Kingston ~ Kingston
Sud-Ouest",Total,"Apt &
Other",$926,b,"$1,113",a,"$1,362",a,"$1,448",b,"$1,265",a
Ont.,Kingston,"Southwestern Kingston ~ Kingston
Sud-Ouest",Total,Total,$926,b,"$1,113",a,"$1,362",a,"$1,409",b,"$1,264",a
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Kingscourt,Row,--,,--,,--,,--,,--,
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Kingscourt,"Apt &
Other",**,',**,',"$1,071",d,**,',"$1,050",d
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Kingscourt,Total,**,',**,',"$1,071",d,**,',"$1,050",d
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Rideau Heights,Row,--,',--,',**,',**,',**,'
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Rideau Heights,"Apt &
Other",**,',"$1,283",a,"$1,357",a,"$1,071",c,"$1,320",a
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Rideau Heights,Total,**,',"$1,283",a,"$1,357",a,"$1,071",c,"$1,320",a
Ont.,Kingston,Northern Kingston ~ Kingston Nord,"Markers Acres/Sutherland Park ~ Markers
Acres/Parc Sutherland",Row,--,,--,,--,,--,,--,
Ont.,Kingston,Northern Kingston ~ Kingston Nord,"Markers Acres/Sutherland Park ~ Markers
Acres/Parc Sutherland","Apt &
Other",--,',"$1,250",a,"$1,413",a,--,',"$1,374",a
Ont.,Kingston,Northern Kingston ~ Kingston Nord,"Markers Acres/Sutherland Park ~ Markers
Acres/Parc Sutherland",Total,--,',"$1,250",a,"$1,413",a,--,',"$1,374",a
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Novelis,Row,--,,--,,--,,--,,--,
Ont.,Kingston,Northern Kingston ~ Kingston Nord,Novelis,"Apt &
Other",**,',"$1,151",a,"$1,417",a,--,',"$1,265",a
