Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total ,Year
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Apt & Other,,,,,,2019
N.B.,Moncton,North Moncton,Parkton,Row,,,,,,2019
N.B.,Moncton,North Moncton,Parkton,Apt & Other,614.0,770.0,909.0,1041.0,855.0,2019
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Row,,,,,,2019
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Apt & Other,,867.0,1136.0,,1088.0,2019
N.B.,Moncton,Riverview,Riverview,Row,,,,,,2019
N.B.,Moncton,Riverview,Riverview,Apt & Other,,772.0,853.0,1210.0,854.0,2019
N.B.,Moncton,Dieppe City,Downtown Dieppe,Row,,,,,,2019
N.B.,Moncton,Dieppe City,Downtown Dieppe,Apt & Other,,719.0,848.0,,831.0,2019
N.B.,Moncton,Dieppe City,St. Anselme,Row,,,,,,2019
N.B.,Moncton,Dieppe City,St. Anselme,Apt & Other,,,813.0,,800.0,2019
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Row,,,,,,2019
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Apt & Other,,933.0,1134.0,,1105.0,2019
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Row,,,,,,2019
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Apt & Other,,539.0,731.0,,656.0,2019
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Row,,,,,,2019
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Apt & Other,,,,,,2019
N.B.,Saint John,South,South End,Row,,,,,,2019
N.B.,Saint John,South,South End,Apt & Other,455.0,629.0,723.0,822.0,647.0,2019
N.B.,Saint John,South,Uptown,Row,,,,,,2019
N.B.,Saint John,South,Uptown,Apt & Other,585.0,682.0,816.0,943.0,756.0,2019
N.B.,Saint John,West,West,Row,,,,,,2019
N.B.,Saint John,West,West,Apt & Other,,598.0,707.0,806.0,699.0,2019
N.B.,Saint John,North,Indian Town,Row,,,,,,2019
N.B.,Saint John,North,Indian Town,Apt & Other,,618.0,693.0,729.0,673.0,2019
N.B.,Saint John,North,North End,Row,,,,,,2019
N.B.,Saint John,North,North End,Apt & Other,602.0,761.0,833.0,767.0,800.0,2019
N.B.,Saint John,North,Millidgeville,Row,,,,,,2019
N.B.,Saint John,North,Millidgeville,Apt & Other,628.0,749.0,936.0,888.0,895.0,2019
N.B.,Saint John,East,East,Row,,,,,,2019
N.B.,Saint John,East,East,Apt & Other,565.0,,781.0,780.0,791.0,2019
N.B.,Saint John,Outlying Areas,Rothesay,Row,,,,,,2019
N.B.,Saint John,Outlying Areas,Rothesay,Apt & Other,,599.0,771.0,,760.0,2019
N.B.,Saint John,Outlying Areas,Quipspamsis,Row,,,,,,2019
N.B.,Saint John,Outlying Areas,Quipspamsis,Apt & Other,,,,,,2019
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Row,,,,,,2019
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Apt & Other,,,,,596.0,2019
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Row,,,,,,2019
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Apt & Other,,,,,,2019
Que,Saguenay,North Sector,Chicoutimi-Nord,Row,,,,,,2019
Que,Saguenay,North Sector,Chicoutimi-Nord,Apt & Other,426.0,469.0,561.0,635.0,559.0,2019
Que,Saguenay,North Sector,Northern Outskirts,Row,,,,,,2019
Que,Saguenay,North Sector,Northern Outskirts,Apt & Other,,,539.0,618.0,548.0,2019
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Row,,,,,,2019
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Apt & Other,491.0,466.0,606.0,830.0,571.0,2019
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Row,,,,,,2019
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Apt & Other,468.0,504.0,758.0,750.0,703.0,2019
Que,Saguenay,Jonquière,Jonquière Downtown,Row,,,,,,2019
Que,Saguenay,Jonquière,Jonquière Downtown,Apt & Other,508.0,477.0,592.0,676.0,566.0,2019
Que,Saguenay,Jonquière,Jonquière,Row,,,,,,2019
Que,Saguenay,Jonquière,Jonquière,Apt & Other,394.0,519.0,660.0,762.0,638.0,2019
Que,Saguenay,Jonquière,Southern Outskirts,Row,,,,,,2019
Que,Saguenay,Jonquière,Southern Outskirts,Apt & Other,,,,,569.0,2019
Que,Saguenay,La Baie,La Baie,Row,,,,,,2019
Que,Saguenay,La Baie,La Baie,Apt & Other,,466.0,542.0,551.0,527.0,2019
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Row,,,,,,2019
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Apt & Other,930.0,1208.0,1709.0,1851.0,1271.0,2019
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Row,,,,,,2019
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Apt & Other,756.0,962.0,1183.0,1200.0,1031.0,2019
Que,Montréal,Sud-Ouest/Verdun,Verdun,Row,,,,,,2019
Que,Montréal,Sud-Ouest/Verdun,Verdun,Apt & Other,597.0,743.0,773.0,960.0,774.0,2019
Que,Montréal,Sud-Ouest/Verdun,South West,Row,,,,,,2019
Que,Montréal,Sud-Ouest/Verdun,South West,Apt & Other,,860.0,885.0,1094.0,874.0,2019
Que,Montréal,LaSalle,LaSalle,Row,,,,910.0,910.0,2019
Que,Montréal,LaSalle,LaSalle,Apt & Other,477.0,705.0,819.0,1123.0,853.0,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,Row,,,,,,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,Apt & Other,798.0,1109.0,1533.0,2142.0,1426.0,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,Row,,,,,,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,Apt & Other,625.0,771.0,978.0,1132.0,862.0,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,Row,,,,,,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,Apt & Other,,831.0,1027.0,,938.0,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,Row,,,,,,2019
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,Apt & Other,697.0,895.0,1217.0,1712.0,1074.0,2019
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,Row,,,,,,2019
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,Apt & Other,617.0,790.0,1003.0,1387.0,891.0,2019
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,Row,,,,,,2019
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,Apt & Other,777.0,1030.0,1299.0,1262.0,1231.0,2019
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,Row,,,,,,2019
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,Apt & Other,687.0,889.0,1096.0,1366.0,1032.0,2019
Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,Row,,,,,,2019
Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,Apt & Other,747.0,907.0,1035.0,1601.0,1005.0,2019
Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,Row,,,,,,2019
Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,Apt & Other,528.0,609.0,655.0,,641.0,2019
Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,Row,,,,,,2019
Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,Apt & Other,532.0,640.0,808.0,,794.0,2019
Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,Row,,,,,,2019
Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,Apt & Other,546.0,565.0,,804.0,673.0,2019
Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,Row,,,,,,2019
Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,Apt & Other,707.0,806.0,874.0,1101.0,867.0,2019
Que,Montréal,Hochelaga-Maisonneuve,Hochelaga-Maisonneuve,Row,,,,,,2019
Que,Montréal,Hochelaga-Maisonneuve,Hochelaga-Maisonneuve,Apt & Other,533.0,601.0,724.0,975.0,699.0,2019
Que,Montréal,Rosemont/La Petite-Patrie,Rosemont/La Petite-Patrie,Row,,,,,,2019
Que,Montréal,Rosemont/La Petite-Patrie,Rosemont/La Petite-Patrie,Apt & Other,602.0,661.0,790.0,1195.0,765.0,2019
Que,Montréal,Anjou/Saint-Léonard,Saint-Léonard,Row,,,,,,2019
Que,Montréal,Anjou/Saint-Léonard,Saint-Léonard,Apt & Other,509.0,644.0,770.0,999.0,802.0,2019
Que,Montréal,Anjou/Saint-Léonard,Anjou,Row,,,,,,2019
Que,Montréal,Anjou/Saint-Léonard,Anjou,Apt & Other,530.0,592.0,738.0,856.0,690.0,2019
Que,Montréal,Montréal-Nord,Montréal-Nord,Row,,,,,,2019
Que,Montréal,Montréal-Nord,Montréal-Nord,Apt & Other,536.0,628.0,682.0,936.0,695.0,2019
Que,Montréal,Ahuntsic/Cartierville,Ahuntsic,Row,,,,,,2019
Que,Montréal,Ahuntsic/Cartierville,Ahuntsic,Apt & Other,494.0,667.0,799.0,1089.0,764.0,2019
Que,Montréal,Ahuntsic/Cartierville,Cartierville,Row,,,,,,2019
Que,Montréal,Ahuntsic/Cartierville,Cartierville,Apt & Other,518.0,626.0,801.0,,711.0,2019
Que,Montréal,Saint-Laurent,Saint-Laurent,Row,,,,,,2019
Que,Montréal,Saint-Laurent,Saint-Laurent,Apt & Other,641.0,751.0,896.0,967.0,841.0,2019
Que,Montréal,Dorval/Lachine/Saint-Pierre,Lachine,Row,,,,,,2019
Que,Montréal,Dorval/Lachine/Saint-Pierre,Lachine,Apt & Other,557.0,644.0,749.0,944.0,747.0,2019
Que,Montréal,Dorval/Lachine/Saint-Pierre,Dorval/Île-Dorval,Row,,,,,,2019
Que,Montréal,Dorval/Lachine/Saint-Pierre,Dorval/Île-Dorval,Apt & Other,618.0,770.0,919.0,1134.0,845.0,2019
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Pointe-Claire,Row,,,,1379.0,1257.0,2019
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Pointe-Claire,Apt & Other,755.0,1094.0,1315.0,1393.0,1217.0,2019
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Beaconsfield-Kirkland,Row,,,,,,2019
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Beaconsfield-Kirkland,Apt & Other,,,1095.0,1204.0,1062.0,2019
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Ste-Anne-de-Bellevue/Baie-d'Urfé,Row,,,,,,2019
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Ste-Anne-de-Bellevue/Baie-d'Urfé,Apt & Other,549.0,648.0,860.0,953.0,780.0,2019
Que,Montréal,Sainte-Geneviève/Senneville etc.,Dollard-des-Ormeaux,Row,,,,1166.0,1135.0,2019
Que,Montréal,Sainte-Geneviève/Senneville etc.,Dollard-des-Ormeaux,Apt & Other,573.0,768.0,913.0,1082.0,857.0,2019
Que,Montréal,Sainte-Geneviève/Senneville etc.,Senneville/Roxboro-Pierrefonds,Row,,,,,,2019
Que,Montréal,Sainte-Geneviève/Senneville etc.,Senneville/Roxboro-Pierrefonds,Apt & Other,633.0,772.0,872.0,1015.0,852.0,2019
Que,Montréal,Sainte-Geneviève/Senneville etc.,L'Île-Bizard/Sainte-Geneviève,Row,,,,,,2019
Que,Montréal,Sainte-Geneviève/Senneville etc.,L'Île-Bizard/Sainte-Geneviève,Apt & Other,450.0,609.0,721.0,,695.0,2019
Que,Montréal,Mercier,Mercier,Row,,,,,,2019
Que,Montréal,Mercier,Mercier,Apt & Other,598.0,647.0,755.0,1005.0,770.0,2019
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Montréal-Est,Row,,,,,,2019
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Montréal-Est,Apt & Other,,668.0,,,752.0,2019
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Pointe-aux-Trembles,Row,,,,,,2019
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Pointe-aux-Trembles,Apt & Other,566.0,638.0,718.0,838.0,715.0,2019
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Rivière-des-Prairies,Row,,,,,,2019
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Rivière-des-Prairies,Apt & Other,,591.0,757.0,862.0,755.0,2019
Que,Montréal,Chomedey/Sainte-Dorothée,Sainte-Dorothée,Row,,,,,,2019
Que,Montréal,Chomedey/Sainte-Dorothée,Sainte-Dorothée,Apt & Other,,912.0,,,999.0,2019
Que,Montréal,Chomedey/Sainte-Dorothée,Chomedey,Row,,,,,,2019
Que,Montréal,Chomedey/Sainte-Dorothée,Chomedey,Apt & Other,645.0,837.0,954.0,1180.0,948.0,2019
Que,Montréal,Laval-des-Rapides,Laval-des-Rapides,Row,,,,,,2019
Que,Montréal,Laval-des-Rapides,Laval-des-Rapides,Apt & Other,592.0,646.0,736.0,860.0,723.0,2019
Que,Montréal,Pont-Viau,Pont-Viau,Row,,,,,,2019
Que,Montréal,Pont-Viau,Pont-Viau,Apt & Other,783.0,843.0,759.0,801.0,789.0,2019
Que,Montréal,St-François/St-Vincent/Duvernay,Duvernay,Row,,,,,,2019
Que,Montréal,St-François/St-Vincent/Duvernay,Duvernay,Apt & Other,,,799.0,,784.0,2019
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-Vincent-de-Paul,Row,,,,,,2019
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-Vincent-de-Paul,Apt & Other,550.0,690.0,714.0,776.0,707.0,2019
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-François,Row,,,,,,2019
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-François,Apt & Other,,,778.0,890.0,786.0,2019
Que,Montréal,Vimont/Auteuil,Vimont,Row,,,,,,2019
Que,Montréal,Vimont/Auteuil,Vimont,Apt & Other,,634.0,767.0,1008.0,772.0,2019
Que,Montréal,Vimont/Auteuil,Auteuil,Row,,,,,,2019
Que,Montréal,Vimont/Auteuil,Auteuil,Apt & Other,490.0,,906.0,921.0,899.0,2019
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Sainte-Rose,Row,,,,,,2019
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Sainte-Rose,Apt & Other,577.0,636.0,800.0,1000.0,805.0,2019
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Fabreville,Row,,,,,,2019
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Fabreville,Apt & Other,,759.0,835.0,851.0,832.0,2019
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Laval-Ouest,Row,,,,,,2019
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Laval-Ouest,Apt & Other,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Deux-Montagnes,Row,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Deux-Montagnes,Apt & Other,,,702.0,,793.0,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Sainte-Marthe-sur-le-Lac,Row,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Sainte-Marthe-sur-le-Lac,Apt & Other,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Saint-Eustache,Row,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Saint-Eustache,Apt & Other,571.0,653.0,729.0,859.0,740.0,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,St-Joseph-du-Lac/Pte-Calumet/Oka,Row,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,St-Joseph-du-Lac/Pte-Calumet/Oka,Apt & Other,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Mirabel/Saint-Placide,Row,,,,,,2019
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Mirabel/Saint-Placide,Apt & Other,,835.0,887.0,1055.0,925.0,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Boisbriand,Row,,,,,,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Boisbriand,Apt & Other,,,798.0,999.0,873.0,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Thérèse,Row,,,,,,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Thérèse,Apt & Other,679.0,664.0,762.0,1087.0,829.0,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Lorraine/Rosemère/Blainville,Row,,,,,,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Lorraine/Rosemère/Blainville,Apt & Other,,1219.0,1118.0,,1048.0,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Bois-des-Filion,Row,,,,,,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Bois-des-Filion,Apt & Other,,,,,,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Anne-des-Plaines,Row,,,,,,2019
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Anne-des-Plaines,Apt & Other,,701.0,853.0,,850.0,2019
Que,Montréal,Mascouche/Terrebonne etc.,Terrebonne,Row,,,,,,2019
Que,Montréal,Mascouche/Terrebonne etc.,Terrebonne,Apt & Other,528.0,731.0,818.0,1070.0,814.0,2019
Que,Montréal,Mascouche/Terrebonne etc.,Lachenaie,Row,,,,,,2019
Que,Montréal,Mascouche/Terrebonne etc.,Lachenaie,Apt & Other,,881.0,1051.0,1134.0,1002.0,2019
Que,Montréal,Mascouche/Terrebonne etc.,Mascouche,Row,,,,,,2019
Que,Montréal,Mascouche/Terrebonne etc.,Mascouche,Apt & Other,,723.0,885.0,1174.0,902.0,2019
Que,Montréal,Mascouche/Terrebonne etc.,La Plaine,Row,,,,,,2019
Que,Montréal,Mascouche/Terrebonne etc.,La Plaine,Apt & Other,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Charlemagne,Row,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Charlemagne,Apt & Other,550.0,715.0,854.0,986.0,854.0,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Repentigny,Row,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Repentigny,Apt & Other,571.0,629.0,757.0,834.0,745.0,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Le Gardeur,Row,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Le Gardeur,Apt & Other,,,746.0,,731.0,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,L'Assomption/St-Sulpice,Row,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,L'Assomption/St-Sulpice,Apt & Other,,,861.0,,863.0,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,L'Épiphanie/St-Gerard-Majella,Row,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,L'Épiphanie/St-Gerard-Majella,Apt & Other,,,745.0,901.0,759.0,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Lavaltrie,Row,,,,,,2019
Que,Montréal,L'Assomption/Lavaltrie etc.,Lavaltrie,Apt & Other,,,815.0,935.0,851.0,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Saint-Antoine,Row,,,,,,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Saint-Antoine,Apt & Other,,576.0,701.0,825.0,696.0,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Saint-Jérôme,Row,,,,,,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Saint-Jérôme,Apt & Other,543.0,607.0,734.0,859.0,724.0,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Lafontaine,Row,,,,,,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Lafontaine,Apt & Other,,648.0,680.0,1045.0,840.0,2019
Que,Montréal,St-Jérôme/Gore/St-Colomban etc.,Bellefeuille/St-Colomban/Gore,Row,,,,,,2019
