Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total ,Year
Ont.,London,Remainder of CMA,Remainder of CMA,Apt & Other,0.0,51.0,96.0,1.0,148.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Core),Downtown St. Catharines,Row,,,,,,2019
Ont.,St. Catharines - Niagara,St. Catharines (Core),Downtown St. Catharines,Apt & Other,103.0,428.0,348.0,142.0,1021.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Core),Central District,Row,0.0,0.0,0.0,19.0,19.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Core),Central District,Apt & Other,88.0,734.0,665.0,78.0,1565.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Core),East District,Row,,,,,,2019
Ont.,St. Catharines - Niagara,St. Catharines (Core),East District,Apt & Other,5.0,312.0,416.0,14.0,747.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder North),North District,Row,0.0,0.0,126.0,183.0,309.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder North),North District,Apt & Other,89.0,1279.0,1994.0,362.0,3724.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder South),South Louth/Western Hills,Row,,,,,,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder South),South Louth/Western Hills,Apt & Other,7.0,57.0,137.0,16.0,217.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder South),Marsdale,Row,,,,,,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder South),Marsdale,Apt & Other,17.0,215.0,336.0,83.0,651.0,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder South),Merritton,Row,,,,,,2019
Ont.,St. Catharines - Niagara,St. Catharines (Remainder South),Merritton,Apt & Other,1.0,53.0,110.0,9.0,173.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Niagara Falls,Row,0.0,0.0,10.0,0.0,10.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Niagara Falls,Apt & Other,23.0,151.0,162.0,4.0,340.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Clifton Hill,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Clifton Hill,Apt & Other,19.0,140.0,138.0,23.0,320.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Lundy's Lane,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Lundy's Lane,Apt & Other,2.0,205.0,258.0,21.0,486.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Corwin Crescent,Row,0.0,0.0,0.0,3.0,3.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Core),Corwin Crescent,Apt & Other,19.0,169.0,579.0,17.0,784.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Queensway Garden/Stamford Centre,Row,0.0,5.0,11.0,15.0,31.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Queensway Garden/Stamford Centre,Apt & Other,2.0,53.0,82.0,2.0,139.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Niagara Falls South,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Niagara Falls South,Apt & Other,4.0,43.0,156.0,16.0,219.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Drummond Heights,Row,0.0,5.0,12.0,6.0,23.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Drummond Heights,Apt & Other,2.0,35.0,258.0,17.0,312.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Orchard Park,Row,0.0,0.0,0.0,30.0,30.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Orchard Park,Apt & Other,5.0,106.0,233.0,25.0,369.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Niagara South,Row,0.0,0.0,0.0,46.0,46.0,2019
Ont.,St. Catharines - Niagara,Niagara Falls (Remainder),Niagara South,Apt & Other,5.0,50.0,139.0,72.0,266.0,2019
Ont.,St. Catharines - Niagara,Welland,Downtown Welland,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Welland,Downtown Welland,Apt & Other,14.0,95.0,116.0,23.0,248.0,2019
Ont.,St. Catharines - Niagara,Welland,Chippawa Park Area,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Welland,Chippawa Park Area,Apt & Other,2.0,36.0,49.0,3.0,90.0,2019
Ont.,St. Catharines - Niagara,Welland,Maple Park/Stop 19,Row,0.0,0.0,16.0,39.0,55.0,2019
Ont.,St. Catharines - Niagara,Welland,Maple Park/Stop 19,Apt & Other,14.0,331.0,562.0,172.0,1079.0,2019
Ont.,St. Catharines - Niagara,Welland,Welland/Brookfield,Row,0.0,0.0,3.0,50.0,53.0,2019
Ont.,St. Catharines - Niagara,Welland,Welland/Brookfield,Apt & Other,20.0,277.0,325.0,25.0,647.0,2019
Ont.,St. Catharines - Niagara,Welland,Welland South,Row,0.0,8.0,2.0,97.0,107.0,2019
Ont.,St. Catharines - Niagara,Welland,Welland South,Apt & Other,10.0,274.0,340.0,57.0,681.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Thorold,Row,0.0,0.0,2.0,2.0,4.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Thorold,Apt & Other,13.0,238.0,300.0,19.0,570.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Port Colbourne West,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Port Colbourne West,Apt & Other,2.0,48.0,147.0,17.0,214.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Humberstone,Row,0.0,0.0,4.0,4.0,8.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Humberstone,Apt & Other,4.0,103.0,182.0,30.0,319.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Port Colbourne East/Lorraine,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Port Colbourne East/Lorraine,Apt & Other,3.0,26.0,66.0,14.0,109.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Pelham/Wainfleet,Row,0.0,0.0,0.0,8.0,8.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Pelham/Wainfleet,Apt & Other,6.0,60.0,146.0,17.0,229.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Lincoln/Beamsville,Row,0.0,0.0,4.0,4.0,8.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Lincoln/Beamsville,Apt & Other,9.0,42.0,66.0,9.0,126.0,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Niagara-on-the-Lake,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Remainder of CMA,Niagara-on-the-Lake,Apt & Other,0.0,3.0,3.0,0.0,6.0,2019
Ont.,St. Catharines - Niagara,Fort Erie,Fort Erie,Row,0.0,0.0,8.0,16.0,24.0,2019
Ont.,St. Catharines - Niagara,Fort Erie,Fort Erie,Apt & Other,12.0,156.0,244.0,27.0,439.0,2019
Ont.,St. Catharines - Niagara,Fort Erie,Ridgemount/Ridgewood,Row,,,,,,2019
Ont.,St. Catharines - Niagara,Fort Erie,Ridgemount/Ridgewood,Apt & Other,1.0,19.0,39.0,1.0,60.0,2019
Ont.,Oshawa,Oshawa (North),Oshawa (North),Row,0.0,0.0,7.0,475.0,482.0,2019
Ont.,Oshawa,Oshawa (North),Oshawa (North),Apt & Other,57.0,1091.0,2204.0,306.0,3658.0,2019
Ont.,Oshawa,Oshawa (South/Central),Oshawa (South/Central),Row,0.0,0.0,50.0,348.0,398.0,2019
Ont.,Oshawa,Oshawa (South/Central),Oshawa (South/Central),Apt & Other,156.0,1662.0,3092.0,366.0,5276.0,2019
Ont.,Oshawa,Whitby,Whitby,Row,0.0,0.0,0.0,6.0,6.0,2019
Ont.,Oshawa,Whitby,Whitby,Apt & Other,144.0,855.0,1224.0,260.0,2483.0,2019
Ont.,Oshawa,Clarington,Clarington,Row,0.0,32.0,0.0,67.0,99.0,2019
Ont.,Oshawa,Clarington,Clarington,Apt & Other,10.0,212.0,401.0,26.0,649.0,2019
Ont.,Ottawa,Downtown,Downtown,Row,0.0,5.0,6.0,14.0,25.0,2019
Ont.,Ottawa,Downtown,Downtown,Apt & Other,1491.0,5026.0,2085.0,240.0,8842.0,2019
Ont.,Ottawa,Sandy Hill/Lowertown,Lowertown,Row,0.0,8.0,26.0,13.0,47.0,2019
Ont.,Ottawa,Sandy Hill/Lowertown,Lowertown,Apt & Other,411.0,1536.0,565.0,106.0,2618.0,2019
Ont.,Ottawa,Sandy Hill/Lowertown,Sandy Hill,Row,0.0,0.0,5.0,15.0,20.0,2019
Ont.,Ottawa,Sandy Hill/Lowertown,Sandy Hill,Apt & Other,548.0,1473.0,1333.0,356.0,3710.0,2019
Ont.,Ottawa,Glebe/Old Ottawa South,Glebe,Row,0.0,5.0,7.0,13.0,25.0,2019
Ont.,Ottawa,Glebe/Old Ottawa South,Glebe,Apt & Other,132.0,541.0,504.0,61.0,1238.0,2019
Ont.,Ottawa,Glebe/Old Ottawa South,Old Ottawa South,Row,0.0,0.0,0.0,31.0,31.0,2019
Ont.,Ottawa,Glebe/Old Ottawa South,Old Ottawa South,Apt & Other,66.0,1004.0,814.0,169.0,2053.0,2019
Ont.,Ottawa,Alta Vista,Alta Vista,Row,0.0,0.0,154.0,336.0,490.0,2019
Ont.,Ottawa,Alta Vista,Alta Vista,Apt & Other,190.0,3622.0,3492.0,320.0,7624.0,2019
Ont.,Ottawa,Carlington/Iris,Hampton Park,Row,0.0,2.0,3.0,13.0,18.0,2019
Ont.,Ottawa,Carlington/Iris,Hampton Park,Apt & Other,28.0,206.0,430.0,25.0,689.0,2019
Ont.,Ottawa,Carlington/Iris,Carlington,Row,0.0,0.0,26.0,73.0,99.0,2019
Ont.,Ottawa,Carlington/Iris,Carlington,Apt & Other,340.0,1813.0,1265.0,66.0,3484.0,2019
Ont.,Ottawa,Carlington/Iris,Iris/Queensway Terrace/Whitehaven,Row,0.0,0.0,122.0,146.0,268.0,2019
Ont.,Ottawa,Carlington/Iris,Iris/Queensway Terrace/Whitehaven,Apt & Other,123.0,1262.0,1103.0,146.0,2634.0,2019
Ont.,Ottawa,Chinatown/Hintonburg/Westboro N,West Centretown/Fisher Park,Row,0.0,0.0,9.0,12.0,21.0,2019
Ont.,Ottawa,Chinatown/Hintonburg/Westboro N,West Centretown/Fisher Park,Apt & Other,148.0,695.0,403.0,53.0,1299.0,2019
Ont.,Ottawa,Chinatown/Hintonburg/Westboro N,Chinatown/Hintonburg,Row,2.0,10.0,6.0,21.0,39.0,2019
Ont.,Ottawa,Chinatown/Hintonburg/Westboro N,Chinatown/Hintonburg,Apt & Other,312.0,1119.0,601.0,35.0,2067.0,2019
Ont.,Ottawa,Chinatown/Hintonburg/Westboro N,Westboro North/Tunney's Pasture,Row,0.0,0.0,26.0,3.0,29.0,2019
Ont.,Ottawa,Chinatown/Hintonburg/Westboro N,Westboro North/Tunney's Pasture,Apt & Other,210.0,1000.0,513.0,105.0,1828.0,2019
Ont.,Ottawa,New Edinb./Manor Park/Overbrook,New Edinburgh/Manor Park etc,Row,0.0,14.0,446.0,77.0,537.0,2019
Ont.,Ottawa,New Edinb./Manor Park/Overbrook,New Edinburgh/Manor Park etc,Apt & Other,145.0,504.0,629.0,90.0,1368.0,2019
Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Overbrook/Castle Heights,Row,0.0,15.0,37.0,419.0,471.0,2019
Ont.,Ottawa,New Edinb./Manor Park/Overbrook,Overbrook/Castle Heights,Apt & Other,85.0,931.0,1182.0,93.0,2291.0,2019
Ont.,Ottawa,Westboro S/Hampton Pk/Britannia,Westboro South,Row,,,,,,2019
Ont.,Ottawa,Westboro S/Hampton Pk/Britannia,Westboro South,Apt & Other,166.0,769.0,717.0,31.0,1683.0,2019
Ont.,Ottawa,Westboro S/Hampton Pk/Britannia,Britannia/Lincoln Heights,Row,0.0,0.0,40.0,27.0,67.0,2019
Ont.,Ottawa,Westboro S/Hampton Pk/Britannia,Britannia/Lincoln Heights,Apt & Other,277.0,1941.0,1580.0,138.0,3936.0,2019
Ont.,Ottawa,Hunt Club/South Keys,Hunt Club/South Keys,Row,0.0,0.0,20.0,114.0,134.0,2019
Ont.,Ottawa,Hunt Club/South Keys,Hunt Club/South Keys,Apt & Other,115.0,1019.0,1062.0,77.0,2273.0,2019
Ont.,Ottawa,Vanier,Vanier,Row,0.0,3.0,6.0,43.0,52.0,2019
Ont.,Ottawa,Vanier,Vanier,Apt & Other,171.0,1802.0,1876.0,211.0,4060.0,2019
Ont.,Ottawa,Gloucester North/Orleans,Beacon Hill/Cyrville,Row,0.0,0.0,0.0,491.0,491.0,2019
Ont.,Ottawa,Gloucester North/Orleans,Beacon Hill/Cyrville,Apt & Other,23.0,396.0,890.0,205.0,1514.0,2019
Ont.,Ottawa,Gloucester North/Orleans,Gloucester/Western Orléans,Row,0.0,0.0,81.0,803.0,884.0,2019
Ont.,Ottawa,Gloucester North/Orleans,Gloucester/Western Orléans,Apt & Other,86.0,476.0,715.0,34.0,1311.0,2019
Ont.,Ottawa,Eastern Ottawa Surrounding Areas,Eastern Orléans/Eastern Ottawa,Row,0.0,0.0,15.0,0.0,15.0,2019
Ont.,Ottawa,Eastern Ottawa Surrounding Areas,Eastern Orléans/Eastern Ottawa,Apt & Other,0.0,41.0,123.0,12.0,176.0,2019
Ont.,Ottawa,Eastern Ottawa Surrounding Areas,Clarence-Rockland,Row,0.0,0.0,14.0,0.0,14.0,2019
Ont.,Ottawa,Eastern Ottawa Surrounding Areas,Clarence-Rockland,Apt & Other,2.0,45.0,244.0,1.0,292.0,2019
Ont.,Ottawa,Nepean,Knoxdale/Merivale/East College,Row,3.0,4.0,236.0,1629.0,1872.0,2019
Ont.,Ottawa,Nepean,Knoxdale/Merivale/East College,Apt & Other,86.0,885.0,1564.0,274.0,2809.0,2019
Ont.,Ottawa,Nepean,Bayshore/Crystal Beach/West College,Row,0.0,0.0,396.0,901.0,1297.0,2019
Ont.,Ottawa,Nepean,Bayshore/Crystal Beach/West College,Apt & Other,65.0,820.0,1110.0,82.0,2077.0,2019
Ont.,Ottawa,Nepean,Barrhaven and Rural Nepean,Row,0.0,0.0,128.0,51.0,179.0,2019
Ont.,Ottawa,Nepean,Barrhaven and Rural Nepean,Apt & Other,0.0,5.0,63.0,8.0,76.0,2019
Ont.,Ottawa,Western Ottawa Surrounding Areas,Kanata/Stittsville,Row,0.0,0.0,48.0,246.0,294.0,2019
Ont.,Ottawa,Western Ottawa Surrounding Areas,Kanata/Stittsville,Apt & Other,12.0,835.0,814.0,10.0,1671.0,2019
Ont.,Ottawa,Western Ottawa Surrounding Areas,Rural Western Ottawa,Row,0.0,0.0,8.0,0.0,8.0,2019
Ont.,Ottawa,Western Ottawa Surrounding Areas,Rural Western Ottawa,Apt & Other,0.0,14.0,46.0,0.0,60.0,2019
Ont.,Ottawa,North Grenville MU,North Grenville MU,Row,0.0,3.0,12.0,0.0,15.0,2019
Ont.,Ottawa,North Grenville MU,North Grenville MU,Apt & Other,1.0,4.0,77.0,3.0,85.0,2019
Ont.,Peterborough,Downtown,Downtown Core,Row,1.0,19.0,37.0,58.0,115.0,2019
Ont.,Peterborough,Downtown,Downtown Core,Apt & Other,70.0,715.0,560.0,63.0,1408.0,2019
Ont.,Peterborough,Downtown,Peterborough(Central Excl Downtown Core),Row,0.0,12.0,22.0,46.0,80.0,2019
Ont.,Peterborough,Downtown,Peterborough(Central Excl Downtown Core),Apt & Other,72.0,555.0,850.0,41.0,1518.0,2019
Ont.,Peterborough,Remainder of CMA,City Westside,Row,0.0,2.0,17.0,141.0,160.0,2019
Ont.,Peterborough,Remainder of CMA,City Westside,Apt & Other,32.0,677.0,1508.0,264.0,2481.0,2019
Ont.,Peterborough,Remainder of CMA,City East,Row,0.0,0.0,5.0,18.0,23.0,2019
Ont.,Peterborough,Remainder of CMA,City East,Apt & Other,1.0,40.0,180.0,11.0,232.0,2019
Ont.,Peterborough,Remainder of CMA,City North,Row,0.0,26.0,14.0,47.0,87.0,2019
Ont.,Peterborough,Remainder of CMA,City North,Apt & Other,3.0,96.0,254.0,34.0,387.0,2019
Ont.,Peterborough,Remainder of CMA,West of Otonabee River,Row,,,,,,2019
Ont.,Peterborough,Remainder of CMA,West of Otonabee River,Apt & Other,0.0,5.0,35.0,1.0,41.0,2019
Ont.,Peterborough,Remainder of CMA,East of Otonabee River,Row,,,,,,2019
Ont.,Peterborough,Remainder of CMA,East of Otonabee River,Apt & Other,2.0,9.0,0.0,0.0,11.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Lockerby,Lockerby,Row,0.0,0.0,48.0,129.0,177.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Lockerby,Lockerby,Apt & Other,100.0,934.0,1619.0,180.0,2833.0,2019
Ont.,Greater Sudbury / Grand Sudbur,New Sudbury,Minnow Lake,Row,0.0,0.0,12.0,7.0,19.0,2019
Ont.,Greater Sudbury / Grand Sudbur,New Sudbury,Minnow Lake,Apt & Other,128.0,170.0,430.0,59.0,787.0,2019
Ont.,Greater Sudbury / Grand Sudbur,New Sudbury,New Sudbury,Row,0.0,0.0,273.0,121.0,394.0,2019
Ont.,Greater Sudbury / Grand Sudbur,New Sudbury,New Sudbury,Apt & Other,35.0,594.0,1139.0,81.0,1849.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Old Sudbury,Kingsmount/Downtown/Bell Park,Row,0.0,6.0,8.0,1.0,15.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Old Sudbury,Kingsmount/Downtown/Bell Park,Apt & Other,149.0,437.0,470.0,28.0,1084.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Old Sudbury,Westend/Copper Cliff,Row,0.0,8.0,46.0,166.0,220.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Old Sudbury,Westend/Copper Cliff,Apt & Other,85.0,465.0,541.0,45.0,1136.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Old Sudbury,Donovan/Flour Mill,Row,0.0,0.0,8.0,58.0,66.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Old Sudbury,Donovan/Flour Mill,Apt & Other,196.0,967.0,1071.0,114.0,2348.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Nickel Centre/Garson/Coniston,Row,0.0,0.0,73.0,108.0,181.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Nickel Centre/Garson/Coniston,Apt & Other,10.0,77.0,193.0,56.0,336.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Valley East/Capreol,Row,0.0,4.0,67.0,21.0,92.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Valley East/Capreol,Apt & Other,2.0,42.0,249.0,28.0,321.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Rayside-Balfour,Row,0.0,3.0,103.0,43.0,149.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Rayside-Balfour,Apt & Other,38.0,125.0,542.0,34.0,739.0,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Onaping Falls/Walden,Row,,,,,,2019
Ont.,Greater Sudbury / Grand Sudbur,Remainder of CMA,Onaping Falls/Walden,Apt & Other,2.0,80.0,170.0,9.0,261.0,2019
Ont.,Thunder Bay,North Ward,Lakehead University,Row,0.0,0.0,2.0,56.0,58.0,2019
Ont.,Thunder Bay,North Ward,Lakehead University,Apt & Other,1.0,299.0,473.0,17.0,790.0,2019
Ont.,Thunder Bay,North Ward,Downtown/West End,Row,0.0,0.0,4.0,0.0,4.0,2019
Ont.,Thunder Bay,North Ward,Downtown/West End,Apt & Other,27.0,240.0,260.0,45.0,572.0,2019
Ont.,Thunder Bay,North Ward,College Hts/Grandview/Lakefront,Row,,,,,,2019
Ont.,Thunder Bay,North Ward,College Hts/Grandview/Lakefront,Apt & Other,57.0,238.0,294.0,31.0,620.0,2019
Ont.,Thunder Bay,North Ward,Current River/Hudson Heights/Shuniah,Row,0.0,4.0,28.0,6.0,38.0,2019
Ont.,Thunder Bay,North Ward,Current River/Hudson Heights/Shuniah,Apt & Other,12.0,216.0,525.0,20.0,773.0,2019
Ont.,Thunder Bay,North Ward,Rural North Ward,Row,0.0,0.0,0.0,162.0,162.0,2019
Ont.,Thunder Bay,North Ward,Rural North Ward,Apt & Other,4.0,34.0,81.0,32.0,151.0,2019
Ont.,Thunder Bay,South Ward,East End,Row,0.0,0.0,3.0,0.0,3.0,2019
Ont.,Thunder Bay,South Ward,East End,Apt & Other,123.0,456.0,603.0,15.0,1197.0,2019
Ont.,Thunder Bay,South Ward,Confederation College,Row,,,,,,2019
Ont.,Thunder Bay,South Ward,Confederation College,Apt & Other,20.0,90.0,130.0,3.0,243.0,2019
Ont.,Thunder Bay,South Ward,Westfort/Green Acres/Hyde Park,Row,0.0,0.0,14.0,155.0,169.0,2019
Ont.,Thunder Bay,South Ward,Westfort/Green Acres/Hyde Park,Apt & Other,60.0,421.0,551.0,31.0,1063.0,2019
Ont.,Thunder Bay,South Ward,Rural South Ward,Row,0.0,2.0,13.0,0.0,15.0,2019
Ont.,Thunder Bay,South Ward,Rural South Ward,Apt & Other,0.0,0.0,10.0,0.0,10.0,2019
Ont.,Toronto,Toronto (Central),Waterfront Communities -The Island,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),Waterfront Communities -The Island,Apt & Other,58.0,720.0,546.0,28.0,1352.0,2019
Ont.,Toronto,Toronto (Central),Moss Park/Regent Park,Row,0.0,2.0,2.0,8.0,12.0,2019
Ont.,Toronto,Toronto (Central),Moss Park/Regent Park,Apt & Other,624.0,1172.0,431.0,18.0,2245.0,2019
Ont.,Toronto,Toronto (Central),Cabbagetown-S. St. James Town,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),Cabbagetown-S. St. James Town,Apt & Other,322.0,911.0,256.0,4.0,1493.0,2019
Ont.,Toronto,Toronto (Central),North St. James Town,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),North St. James Town,Apt & Other,1086.0,4005.0,2113.0,281.0,7485.0,2019
Ont.,Toronto,Toronto (Central),Church-Yonge Corridor,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),Church-Yonge Corridor,Apt & Other,2006.0,3935.0,1412.0,40.0,7393.0,2019
Ont.,Toronto,Toronto (Central),Bay Street Corridor,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),Bay Street Corridor,Apt & Other,877.0,1641.0,1329.0,80.0,3927.0,2019
Ont.,Toronto,Toronto (Central),Kensington-Chinatown,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),Kensington-Chinatown,Apt & Other,263.0,402.0,276.0,45.0,986.0,2019
Ont.,Toronto,Toronto (Central),University/Annex,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),University/Annex,Apt & Other,1499.0,2928.0,1286.0,178.0,5891.0,2019
Ont.,Toronto,Toronto (Central),Rosedale,Row,,,,,,2019
Ont.,Toronto,Toronto (Central),Rosedale,Apt & Other,143.0,394.0,417.0,52.0,1006.0,2019
Ont.,Toronto,Toronto (East),Riverdale,Row,0.0,0.0,8.0,0.0,8.0,2019
Ont.,Toronto,Toronto (East),Riverdale,Apt & Other,200.0,669.0,365.0,34.0,1268.0,2019
Ont.,Toronto,Toronto (East),The Beaches,Row,0.0,0.0,7.0,21.0,28.0,2019
Ont.,Toronto,Toronto (East),The Beaches,Apt & Other,219.0,915.0,502.0,43.0,1679.0,2019
Ont.,Toronto,Toronto (East),East End-Danforth,Row,,,,,,2019
Ont.,Toronto,Toronto (East),East End-Danforth,Apt & Other,333.0,775.0,538.0,57.0,1703.0,2019
Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,Row,,,,,,2019
Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,Apt & Other,194.0,536.0,165.0,28.0,923.0,2019
Ont.,Toronto,Toronto (East),Playter Estates-Danforth,Row,,,,,,2019
Ont.,Toronto,Toronto (East),Playter Estates-Danforth,Apt & Other,235.0,710.0,270.0,22.0,1237.0,2019
Ont.,Toronto,Toronto (North),Moore Park,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Moore Park,Apt & Other,284.0,1355.0,607.0,97.0,2343.0,2019
Ont.,Toronto,Toronto (North),Yonge-St. Clair,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Yonge-St. Clair,Apt & Other,631.0,2049.0,1190.0,109.0,3979.0,2019
Ont.,Toronto,Toronto (North),Casa Loma,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Casa Loma,Apt & Other,255.0,929.0,629.0,213.0,2026.0,2019
Ont.,Toronto,Toronto (North),Forest Hill South,Row,0.0,0.0,3.0,0.0,3.0,2019
Ont.,Toronto,Toronto (North),Forest Hill South,Apt & Other,89.0,684.0,380.0,70.0,1223.0,2019
Ont.,Toronto,Toronto (North),Yonge-Eglinton,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Yonge-Eglinton,Apt & Other,443.0,1362.0,522.0,75.0,2402.0,2019
Ont.,Toronto,Toronto (North),Mount Pleasant West,Row,0.0,0.0,10.0,34.0,44.0,2019
Ont.,Toronto,Toronto (North),Mount Pleasant West,Apt & Other,2483.0,5458.0,2800.0,66.0,10807.0,2019
Ont.,Toronto,Toronto (North),Mount Pleasant East,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Mount Pleasant East,Apt & Other,279.0,1475.0,762.0,80.0,2596.0,2019
Ont.,Toronto,Toronto (North),Lawrence Park South,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Lawrence Park South,Apt & Other,137.0,686.0,410.0,8.0,1241.0,2019
Ont.,Toronto,Toronto (North),Lawrence Park North,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Lawrence Park North,Apt & Other,79.0,408.0,203.0,8.0,698.0,2019
Ont.,Toronto,Toronto (North),Forest Hill North,Row,,,,,,2019
Ont.,Toronto,Toronto (North),Forest Hill North,Apt & Other,276.0,1483.0,1298.0,305.0,3362.0,2019
Ont.,Toronto,Toronto (West),South Parkdale/King West,Row,0.0,0.0,0.0,18.0,18.0,2019
Ont.,Toronto,Toronto (West),South Parkdale/King West,Apt & Other,2184.0,3675.0,1480.0,175.0,7514.0,2019
Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,Row,,,,,,2019
Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,Apt & Other,256.0,442.0,481.0,108.0,1287.0,2019
Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,Row,,,,,,2019
Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,Apt & Other,324.0,1325.0,747.0,104.0,2500.0,2019
Ont.,Toronto,Toronto (West),Roncesvalles,Row,,,,,,2019
Ont.,Toronto,Toronto (West),Roncesvalles,Apt & Other,261.0,781.0,308.0,41.0,1391.0,2019
Ont.,Toronto,Toronto (West),High Park-Swansea,Row,,,,,,2019
Ont.,Toronto,Toronto (West),High Park-Swansea,Apt & Other,196.0,1051.0,525.0,46.0,1818.0,2019
Ont.,Toronto,Toronto (West),High Park North/Junction,Row,0.0,0.0,15.0,20.0,35.0,2019
Ont.,Toronto,Toronto (West),High Park North/Junction,Apt & Other,993.0,3265.0,1369.0,235.0,5862.0,2019
Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,Row,0.0,6.0,0.0,22.0,28.0,2019
Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,Apt & Other,137.0,648.0,570.0,47.0,1402.0,2019
