Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,1 Bedroom,2 Bedroom,3 Bedroom +,Total ,Year
N.S.,Halifax,Dartmouth East,Portland Estates/Morris Lake,Row,,,,,,2021
N.S.,Halifax,Dartmouth East,Portland Estates/Morris Lake,Apt & Other,4.0,143.0,641.0,19.0,807.0,2021
N.S.,Halifax,Dartmouth East,Woodlawn/Forest Hills/Port Wallace,Row,0.0,2.0,6.0,15.0,23.0,2021
N.S.,Halifax,Dartmouth East,Woodlawn/Forest Hills/Port Wallace,Apt & Other,6.0,323.0,753.0,177.0,1259.0,2021
N.S.,Halifax,Dartmouth East,Cole Harbour,Row,,,,,,2021
N.S.,Halifax,Dartmouth East,Cole Harbour,Apt & Other,4.0,22.0,323.0,10.0,359.0,2021
N.S.,Halifax,Bedford,Bedford,Row,0.0,0.0,5.0,10.0,15.0,2021
N.S.,Halifax,Bedford,Bedford,Apt & Other,30.0,272.0,1420.0,247.0,1969.0,2021
N.S.,Halifax,Sackville,Sackville,Row,0.0,0.0,29.0,54.0,83.0,2021
N.S.,Halifax,Sackville,Sackville,Apt & Other,5.0,247.0,970.0,164.0,1386.0,2021
N.S.,Halifax,Remainder of CMA,Timberlea/Beechville,Row,0.0,0.0,3.0,0.0,3.0,2021
N.S.,Halifax,Remainder of CMA,Timberlea/Beechville,Apt & Other,0.0,67.0,247.0,0.0,314.0,2021
N.S.,Halifax,Remainder of CMA,Hammonds Plains,Row,0.0,6.0,74.0,23.0,103.0,2021
N.S.,Halifax,Remainder of CMA,Hammonds Plains,Apt & Other,21.0,111.0,1541.0,24.0,1697.0,2021
N.S.,Halifax,Remainder of CMA,Herring Cove/Terence Bay/Prospect etc.,Row,0.0,0.0,4.0,0.0,4.0,2021
N.S.,Halifax,Remainder of CMA,Herring Cove/Terence Bay/Prospect etc.,Apt & Other,0.0,1.0,14.0,7.0,22.0,2021
N.S.,Halifax,Remainder of CMA,Waverley/Fall River/Beaverbank,Row,0.0,0.0,3.0,0.0,3.0,2021
N.S.,Halifax,Remainder of CMA,Waverley/Fall River/Beaverbank,Apt & Other,29.0,45.0,64.0,2.0,140.0,2021
N.S.,Halifax,Remainder of CMA,Halifax County East,Row,0.0,2.0,15.0,4.0,21.0,2021
N.S.,Halifax,Remainder of CMA,Halifax County East,Apt & Other,0.0,2.0,20.0,0.0,22.0,2021
N.B.,Moncton,Central Moncton,Downtown Moncton,Row,1.0,4.0,8.0,2.0,15.0,2021
N.B.,Moncton,Central Moncton,Downtown Moncton,Apt & Other,113.0,840.0,995.0,62.0,2010.0,2021
N.B.,Moncton,Central Moncton,Garden Hill,Row,0.0,0.0,11.0,0.0,11.0,2021
N.B.,Moncton,Central Moncton,Garden Hill,Apt & Other,43.0,349.0,785.0,115.0,1292.0,2021
N.B.,Moncton,West Moncton,West Moncton,Row,,,,,,2021
N.B.,Moncton,West Moncton,West Moncton,Apt & Other,109.0,342.0,611.0,44.0,1106.0,2021
N.B.,Moncton,East Moncton,Sunny Brae,Row,,,,,,2021
N.B.,Moncton,East Moncton,Sunny Brae,Apt & Other,5.0,94.0,411.0,30.0,540.0,2021
N.B.,Moncton,East Moncton,Lewisville/Harrisville,Row,0.0,0.0,14.0,0.0,14.0,2021
N.B.,Moncton,East Moncton,Lewisville/Harrisville,Apt & Other,17.0,105.0,526.0,18.0,666.0,2021
N.B.,Moncton,East Moncton,Humphrey,Row,0.0,4.0,19.0,0.0,23.0,2021
N.B.,Moncton,East Moncton,Humphrey,Apt & Other,36.0,299.0,1394.0,83.0,1812.0,2021
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Row,,,,,,2021
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Apt & Other,,,,,,2021
N.B.,Moncton,North Moncton,Parkton,Row,,,,,,2021
N.B.,Moncton,North Moncton,Parkton,Apt & Other,131.0,539.0,1366.0,86.0,2122.0,2021
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Row,0.0,0.0,4.0,0.0,4.0,2021
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Apt & Other,13.0,76.0,570.0,7.0,666.0,2021
N.B.,Moncton,Riverview,Riverview,Row,0.0,1.0,20.0,15.0,36.0,2021
N.B.,Moncton,Riverview,Riverview,Apt & Other,7.0,188.0,1155.0,42.0,1392.0,2021
N.B.,Moncton,Dieppe City,Downtown Dieppe,Row,0.0,0.0,50.0,0.0,50.0,2021
N.B.,Moncton,Dieppe City,Downtown Dieppe,Apt & Other,2.0,226.0,1225.0,27.0,1480.0,2021
N.B.,Moncton,Dieppe City,St. Anselme,Row,0.0,2.0,16.0,10.0,28.0,2021
N.B.,Moncton,Dieppe City,St. Anselme,Apt & Other,0.0,15.0,125.0,0.0,140.0,2021
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Row,0.0,0.0,36.0,10.0,46.0,2021
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Apt & Other,0.0,47.0,421.0,36.0,504.0,2021
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Row,0.0,22.0,0.0,0.0,22.0,2021
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Apt & Other,1.0,35.0,46.0,9.0,91.0,2021
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Row,0.0,5.0,15.0,0.0,20.0,2021
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Apt & Other,0.0,0.0,12.0,0.0,12.0,2021
N.B.,Saint John,South,South End,Row,,,,,,2021
N.B.,Saint John,South,South End,Apt & Other,78.0,169.0,162.0,81.0,490.0,2021
N.B.,Saint John,South,Uptown,Row,,,,,,2021
N.B.,Saint John,South,Uptown,Apt & Other,175.0,893.0,864.0,228.0,2160.0,2021
N.B.,Saint John,West,West,Row,0.0,0.0,3.0,0.0,3.0,2021
N.B.,Saint John,West,West,Apt & Other,29.0,313.0,664.0,211.0,1217.0,2021
N.B.,Saint John,North,Indian Town,Row,0.0,0.0,0.0,15.0,15.0,2021
N.B.,Saint John,North,Indian Town,Apt & Other,22.0,238.0,350.0,234.0,844.0,2021
N.B.,Saint John,North,North End,Row,0.0,0.0,22.0,164.0,186.0,2021
N.B.,Saint John,North,North End,Apt & Other,36.0,313.0,783.0,214.0,1346.0,2021
N.B.,Saint John,North,Millidgeville,Row,0.0,0.0,0.0,40.0,40.0,2021
N.B.,Saint John,North,Millidgeville,Apt & Other,6.0,200.0,739.0,63.0,1008.0,2021
N.B.,Saint John,East,East,Row,,,,,,2021
N.B.,Saint John,East,East,Apt & Other,44.0,375.0,1168.0,326.0,1913.0,2021
N.B.,Saint John,Outlying Areas,Rothesay,Row,,,,,,2021
N.B.,Saint John,Outlying Areas,Rothesay,Apt & Other,1.0,58.0,625.0,28.0,712.0,2021
N.B.,Saint John,Outlying Areas,Quipspamsis,Row,,,,,,2021
N.B.,Saint John,Outlying Areas,Quipspamsis,Apt & Other,0.0,8.0,116.0,3.0,127.0,2021
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Row,0.0,0.0,6.0,0.0,6.0,2021
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Apt & Other,2.0,28.0,76.0,10.0,116.0,2021
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Row,,,,,,2021
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Apt & Other,0.0,16.0,65.0,5.0,86.0,2021
Que,Saguenay,North Sector,Chicoutimi-Nord,Row,,,,,,2021
Que,Saguenay,North Sector,Chicoutimi-Nord,Apt & Other,12.0,189.0,709.0,190.0,1100.0,2021
Que,Saguenay,North Sector,Northern Outskirts,Row,,,,,,2021
Que,Saguenay,North Sector,Northern Outskirts,Apt & Other,0.0,41.0,215.0,73.0,329.0,2021
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Row,,,,,,2021
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Apt & Other,168.0,898.0,1651.0,319.0,3036.0,2021
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Row,0.0,0.0,24.0,11.0,35.0,2021
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Apt & Other,22.0,554.0,2405.0,438.0,3419.0,2021
Que,Saguenay,Jonquière,Jonquière Downtown,Row,0.0,0.0,12.0,0.0,12.0,2021
Que,Saguenay,Jonquière,Jonquière Downtown,Apt & Other,67.0,417.0,1556.0,236.0,2276.0,2021
Que,Saguenay,Jonquière,Jonquière,Row,0.0,1.0,27.0,5.0,33.0,2021
Que,Saguenay,Jonquière,Jonquière,Apt & Other,84.0,665.0,2361.0,533.0,3643.0,2021
Que,Saguenay,Jonquière,Southern Outskirts,Row,,,,,,2021
Que,Saguenay,Jonquière,Southern Outskirts,Apt & Other,2.0,11.0,174.0,24.0,211.0,2021
Que,Saguenay,La Baie,La Baie,Row,0.0,0.0,8.0,4.0,12.0,2021
Que,Saguenay,La Baie,La Baie,Apt & Other,7.0,213.0,976.0,271.0,1467.0,2021
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Row,1.0,12.0,11.0,0.0,24.0,2021
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Apt & Other,6008.0,9407.0,7014.0,1064.0,23493.0,2021
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Row,0.0,0.0,0.0,40.0,40.0,2021
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Apt & Other,462.0,1142.0,920.0,307.0,2831.0,2021
Que,Montréal,Sud-Ouest/Verdun,Verdun,Row,0.0,0.0,4.0,0.0,4.0,2021
Que,Montréal,Sud-Ouest/Verdun,Verdun,Apt & Other,916.0,4746.0,7579.0,2096.0,15337.0,2021
Que,Montréal,Sud-Ouest/Verdun,South West,Row,2.0,7.0,5.0,4.0,18.0,2021
Que,Montréal,Sud-Ouest/Verdun,South West,Apt & Other,742.0,4612.0,8767.0,2058.0,16179.0,2021
Que,Montréal,LaSalle,LaSalle,Row,0.0,0.0,0.0,34.0,34.0,2021
Que,Montréal,LaSalle,LaSalle,Apt & Other,581.0,3684.0,12857.0,1871.0,18993.0,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,Row,,,,,,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,Apt & Other,212.0,1244.0,1653.0,689.0,3798.0,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,Row,,,,,,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,Apt & Other,2504.0,5713.0,7438.0,1425.0,17080.0,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,Row,,,,,,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,Apt & Other,6.0,346.0,413.0,62.0,827.0,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,Row,0.0,0.0,62.0,48.0,110.0,2021
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,Apt & Other,223.0,2340.0,3407.0,322.0,6292.0,2021
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,Row,,,,,,2021
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,Apt & Other,3654.0,14375.0,14236.0,2598.0,34863.0,2021
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,Row,,,,,,2021
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,Apt & Other,131.0,964.0,2146.0,873.0,4114.0,2021
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,Row,,,,,,2021
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,Apt & Other,55.0,760.0,950.0,166.0,1931.0,2021
Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,Row,,,,,,2021
Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,Apt & Other,8320.0,11567.0,16579.0,4206.0,40672.0,2021
Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,Row,,,,,,2021
Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,Apt & Other,1445.0,2774.0,4630.0,864.0,9713.0,2021
Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,Row,0.0,4.0,0.0,1.0,5.0,2021
Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,Apt & Other,1544.0,4662.0,9840.0,2039.0,18085.0,2021
Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,Row,0.0,3.0,1.0,2.0,6.0,2021
Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,Apt & Other,985.0,2561.0,8279.0,982.0,12807.0,2021
Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,Row,,,,,,2021
Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,Apt & Other,1246.0,3124.0,5349.0,1692.0,11411.0,2021
Que,Montréal,Hochelaga-Maisonneuve,Hochelaga-Maisonneuve,Row,,,,,,2021
Que,Montréal,Hochelaga-Maisonneuve,Hochelaga-Maisonneuve,Apt & Other,1878.0,4469.0,8589.0,2604.0,17540.0,2021
Que,Montréal,Rosemont/La Petite-Patrie,Rosemont/La Petite-Patrie,Row,,,,,,2021
Que,Montréal,Rosemont/La Petite-Patrie,Rosemont/La Petite-Patrie,Apt & Other,5383.0,12310.0,22245.0,3999.0,43937.0,2021
Que,Montréal,Anjou/Saint-Léonard,Saint-Léonard,Row,,,,,,2021
Que,Montréal,Anjou/Saint-Léonard,Saint-Léonard,Apt & Other,258.0,2326.0,13811.0,2544.0,18939.0,2021
Que,Montréal,Anjou/Saint-Léonard,Anjou,Row,0.0,2.0,0.0,4.0,6.0,2021
Que,Montréal,Anjou/Saint-Léonard,Anjou,Apt & Other,308.0,1703.0,5354.0,1061.0,8426.0,2021
Que,Montréal,Montréal-Nord,Montréal-Nord,Row,0.0,5.0,10.0,0.0,15.0,2021
Que,Montréal,Montréal-Nord,Montréal-Nord,Apt & Other,742.0,3681.0,15268.0,2482.0,22173.0,2021
Que,Montréal,Ahuntsic/Cartierville,Ahuntsic,Row,0.0,0.0,3.0,0.0,3.0,2021
Que,Montréal,Ahuntsic/Cartierville,Ahuntsic,Apt & Other,2048.0,6444.0,12692.0,1822.0,23006.0,2021
Que,Montréal,Ahuntsic/Cartierville,Cartierville,Row,,,,,,2021
Que,Montréal,Ahuntsic/Cartierville,Cartierville,Apt & Other,646.0,2369.0,3282.0,446.0,6743.0,2021
Que,Montréal,Saint-Laurent,Saint-Laurent,Row,,,,,,2021
Que,Montréal,Saint-Laurent,Saint-Laurent,Apt & Other,647.0,5267.0,8324.0,1894.0,16132.0,2021
Que,Montréal,Dorval/Lachine/Saint-Pierre,Lachine,Row,,,,,,2021
Que,Montréal,Dorval/Lachine/Saint-Pierre,Lachine,Apt & Other,328.0,2048.0,4631.0,943.0,7950.0,2021
Que,Montréal,Dorval/Lachine/Saint-Pierre,Dorval/Île-Dorval,Row,,,,,,2021
Que,Montréal,Dorval/Lachine/Saint-Pierre,Dorval/Île-Dorval,Apt & Other,341.0,1135.0,1216.0,163.0,2855.0,2021
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Pointe-Claire,Row,0.0,20.0,108.0,267.0,395.0,2021
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Pointe-Claire,Apt & Other,133.0,964.0,1297.0,341.0,2735.0,2021
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Beaconsfield-Kirkland,Row,,,,,,2021
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Beaconsfield-Kirkland,Apt & Other,0.0,96.0,286.0,56.0,438.0,2021
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Ste-Anne-de-Bellevue/Baie-d'Urfé,Row,,,,,,2021
Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Ste-Anne-de-Bellevue/Baie-d'Urfé,Apt & Other,54.0,148.0,292.0,58.0,552.0,2021
Que,Montréal,Sainte-Geneviève/Senneville etc.,Dollard-des-Ormeaux,Row,0.0,0.0,72.0,152.0,224.0,2021
Que,Montréal,Sainte-Geneviève/Senneville etc.,Dollard-des-Ormeaux,Apt & Other,236.0,766.0,1336.0,389.0,2727.0,2021
Que,Montréal,Sainte-Geneviève/Senneville etc.,Senneville/Roxboro-Pierrefonds,Row,,,,,,2021
Que,Montréal,Sainte-Geneviève/Senneville etc.,Senneville/Roxboro-Pierrefonds,Apt & Other,248.0,1562.0,3679.0,471.0,5960.0,2021
Que,Montréal,Sainte-Geneviève/Senneville etc.,L'Île-Bizard/Sainte-Geneviève,Row,,,,,,2021
Que,Montréal,Sainte-Geneviève/Senneville etc.,L'Île-Bizard/Sainte-Geneviève,Apt & Other,57.0,410.0,886.0,160.0,1513.0,2021
Que,Montréal,Mercier,Mercier,Row,0.0,5.0,2.0,0.0,7.0,2021
Que,Montréal,Mercier,Mercier,Apt & Other,746.0,4380.0,12439.0,2239.0,19804.0,2021
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Montréal-Est,Row,,,,,,2021
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Montréal-Est,Apt & Other,26.0,159.0,543.0,147.0,875.0,2021
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Pointe-aux-Trembles,Row,0.0,0.0,16.0,8.0,24.0,2021
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Pointe-aux-Trembles,Apt & Other,191.0,845.0,4640.0,752.0,6428.0,2021
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Rivière-des-Prairies,Row,0.0,1.0,7.0,1.0,9.0,2021
Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Rivière-des-Prairies,Apt & Other,18.0,541.0,3140.0,535.0,4234.0,2021
Que,Montréal,Chomedey/Sainte-Dorothée,Sainte-Dorothée,Row,,,,,,2021
Que,Montréal,Chomedey/Sainte-Dorothée,Sainte-Dorothée,Apt & Other,7.0,144.0,657.0,68.0,876.0,2021
Que,Montréal,Chomedey/Sainte-Dorothée,Chomedey,Row,0.0,16.0,7.0,2.0,25.0,2021
Que,Montréal,Chomedey/Sainte-Dorothée,Chomedey,Apt & Other,192.0,2648.0,7270.0,1180.0,11290.0,2021
Que,Montréal,Laval-des-Rapides,Laval-des-Rapides,Row,,,,,,2021
Que,Montréal,Laval-des-Rapides,Laval-des-Rapides,Apt & Other,222.0,1817.0,5204.0,659.0,7902.0,2021
Que,Montréal,Pont-Viau,Pont-Viau,Row,,,,,,2021
Que,Montréal,Pont-Viau,Pont-Viau,Apt & Other,161.0,550.0,1178.0,741.0,2630.0,2021
Que,Montréal,St-François/St-Vincent/Duvernay,Duvernay,Row,,,,,,2021
Que,Montréal,St-François/St-Vincent/Duvernay,Duvernay,Apt & Other,2.0,46.0,270.0,8.0,326.0,2021
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-Vincent-de-Paul,Row,,,,,,2021
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-Vincent-de-Paul,Apt & Other,47.0,646.0,1286.0,121.0,2100.0,2021
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-François,Row,,,,,,2021
Que,Montréal,St-François/St-Vincent/Duvernay,Saint-François,Apt & Other,4.0,41.0,243.0,107.0,395.0,2021
Que,Montréal,Vimont/Auteuil,Vimont,Row,,,,,,2021
Que,Montréal,Vimont/Auteuil,Vimont,Apt & Other,14.0,484.0,1369.0,269.0,2136.0,2021
Que,Montréal,Vimont/Auteuil,Auteuil,Row,11.0,0.0,3.0,1.0,15.0,2021
Que,Montréal,Vimont/Auteuil,Auteuil,Apt & Other,4.0,107.0,758.0,102.0,971.0,2021
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Sainte-Rose,Row,,,,,,2021
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Sainte-Rose,Apt & Other,46.0,146.0,703.0,190.0,1085.0,2021
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Fabreville,Row,,,,,,2021
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Fabreville,Apt & Other,5.0,128.0,759.0,142.0,1034.0,2021
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Laval-Ouest,Row,,,,,,2021
Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Laval-Ouest,Apt & Other,8.0,36.0,101.0,28.0,173.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Deux-Montagnes,Row,,,,,,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Deux-Montagnes,Apt & Other,9.0,121.0,1254.0,221.0,1605.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Sainte-Marthe-sur-le-Lac,Row,,,,,,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Sainte-Marthe-sur-le-Lac,Apt & Other,0.0,4.0,312.0,8.0,324.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Saint-Eustache,Row,0.0,0.0,3.0,0.0,3.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Saint-Eustache,Apt & Other,126.0,516.0,2850.0,505.0,3997.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,St-Joseph-du-Lac/Pte-Calumet/Oka,Row,0.0,0.0,9.0,0.0,9.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,St-Joseph-du-Lac/Pte-Calumet/Oka,Apt & Other,2.0,16.0,315.0,9.0,342.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Mirabel/Saint-Placide,Row,0.0,2.0,7.0,13.0,22.0,2021
Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Mirabel/Saint-Placide,Apt & Other,25.0,509.0,3393.0,931.0,4858.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Boisbriand,Row,0.0,0.0,8.0,0.0,8.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Boisbriand,Apt & Other,21.0,448.0,2641.0,553.0,3663.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Thérèse,Row,,,,,,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Thérèse,Apt & Other,81.0,555.0,4638.0,695.0,5969.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Lorraine/Rosemère/Blainville,Row,0.0,0.0,0.0,3.0,3.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Lorraine/Rosemère/Blainville,Apt & Other,14.0,202.0,1761.0,545.0,2522.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Bois-des-Filion,Row,,,,,,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Bois-des-Filion,Apt & Other,1.0,80.0,334.0,83.0,498.0,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Anne-des-Plaines,Row,,,,,,2021
Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Anne-des-Plaines,Apt & Other,2.0,134.0,827.0,131.0,1094.0,2021
Que,Montréal,Mascouche/Terrebonne etc.,Terrebonne,Row,0.0,2.0,25.0,2.0,29.0,2021
